artifact_prefix,split,fold,horizon,target_date,target_day_name,daily_wape,total_abs_error,target_total_customers,mean_signed_error,promo_rate_target,schoolholiday_rate_target,stateholiday_code
lightgbm,val,1,7,2014-12-25,Thursday,13.562150845455555,3316.081503222338,24451.0,127.7327354857058,0.0,1.0,c
lightgbm,val,1,7,2014-12-26,Friday,11.612687884013852,3736.9629610756574,32180.0,39.734441032927336,0.0,1.0,c
lightgbm,val,1,14,2014-11-22,Saturday,7.624982707843661,47373.86506417851,621298.0,8.2108345114241,0.0,0.0,0
lightgbm,val,1,14,2014-11-23,Sunday,8.898430569221365,3123.260145491007,35099.0,85.43348212613728,0.0,0.0,0
lightgbm,val,1,14,2014-11-24,Monday,5.314374119123932,46672.79983257045,878237.0,-8.438725254128272,1.0,0.0,0
lightgbm,val,1,14,2014-11-25,Tuesday,4.854801011363759,38620.57316953018,795513.0,-6.800108518158544,1.0,0.0,0
lightgbm,val,1,14,2014-11-26,Wednesday,5.117405560471836,38971.295001439634,761544.0,0.3716313645640253,1.0,0.0,0
lightgbm,val,1,14,2014-11-27,Thursday,5.627109824146368,44638.62427079183,793278.0,-4.485508215463428,1.0,0.0,0
lightgbm,val,1,14,2014-11-28,Friday,6.274881455865346,56064.24609253466,893471.0,23.187093747209193,1.0,0.0,0
lightgbm,val,1,14,2014-11-29,Saturday,10.032533273177261,76097.76813037683,758510.0,28.389618478417074,0.0,0.0,0
lightgbm,val,1,14,2014-11-30,Sunday,8.114807490031657,3132.8025796016213,38606.0,121.52222378104015,0.0,0.0,0
lightgbm,val,1,14,2014-12-01,Monday,6.738236406597978,64161.62182835408,952202.0,-45.34517964433753,1.0,0.0,0
lightgbm,val,1,14,2014-12-02,Tuesday,5.503792681032673,47020.16674637876,854323.0,-15.643676781212315,1.0,0.0,0
lightgbm,val,1,14,2014-12-03,Wednesday,5.786494417577439,46398.0217832937,801833.0,-15.62442048044629,1.0,0.0,0
lightgbm,val,1,14,2014-12-04,Thursday,5.465840456928062,45717.328091433126,836419.0,12.306177022390658,1.0,0.0,0
lightgbm,val,1,14,2014-12-05,Friday,8.753919906192092,83146.83220978997,949824.0,68.25489773629435,1.0,0.0,0
lightgbm,val,1,14,2014-12-06,Saturday,8.540922576599899,60896.52174347997,712997.0,5.597609956193867,0.0,0.0,0
lightgbm,val,1,14,2014-12-07,Sunday,5.289869612011254,1831.8818466394973,34630.0,-15.679152173338771,0.0,0.0,0
lightgbm,val,1,14,2014-12-08,Monday,5.222032606357431,38993.33523427945,746708.0,2.1664893282608584,0.0,0.0,0
lightgbm,val,1,14,2014-12-09,Tuesday,4.9984245862953225,35876.292436626405,717752.0,7.898882387473856,0.0,0.0,0
lightgbm,val,1,14,2014-12-10,Wednesday,5.552631867899964,36697.066383357465,660895.0,-16.03077488624937,0.0,0.0,0
lightgbm,val,1,14,2014-12-11,Thursday,6.003148254566583,41178.83557812966,685954.0,-13.59860510083464,0.0,0.0,0
lightgbm,val,1,14,2014-12-12,Friday,7.505498406896119,52815.967124375784,703697.0,-25.0245460886682,0.0,0.0,0
lightgbm,val,1,14,2014-12-13,Saturday,7.760996353850885,56099.58604417574,722840.0,16.492307872374028,0.0,0.0,0
lightgbm,val,1,14,2014-12-14,Sunday,4.931532604394007,1806.3710776634807,36629.0,26.69534407072254,0.0,0.0,0
lightgbm,val,1,14,2014-12-15,Monday,7.152273240808325,74391.7952959011,1040114.0,-2.701926889110434,1.0,0.0,0
lightgbm,val,1,14,2014-12-16,Tuesday,6.4010790417251435,61982.096436557484,968307.0,20.172183974602312,1.0,0.0,0
lightgbm,val,1,14,2014-12-17,Wednesday,6.866654984562339,60351.99199101623,878914.0,-22.855252607363347,1.0,0.0,0
lightgbm,val,1,14,2014-12-18,Thursday,6.00286190907866,56986.84890421826,949328.0,33.549554542067845,1.0,0.0,0
lightgbm,val,1,14,2014-12-19,Friday,6.491321120593757,59603.635095347905,918205.0,-19.34600704061213,1.0,0.0,0
lightgbm,val,1,14,2014-12-20,Saturday,7.160658348656221,57727.79547519672,806180.0,3.1093615148553284,0.0,0.0,0
lightgbm,val,1,14,2014-12-21,Sunday,11.50732155419097,4628.935168388859,40226.0,-53.98647356155621,0.0,0.0,0
lightgbm,val,1,14,2014-12-22,Monday,9.192066302253151,102380.0395058763,1113787.0,11.978918930595201,0.0,1.0,0
lightgbm,val,1,14,2014-12-23,Tuesday,9.608235542968805,107058.1311374876,1114233.0,72.70094986702165,0.0,1.0,0
lightgbm,val,1,14,2014-12-24,Wednesday,15.491879577858638,76409.82304789327,493225.0,-6.746021439524363,0.0,1.0,0
lightgbm,val,1,14,2014-12-25,Thursday,15.65041725518452,3826.6835230651673,24451.0,127.77106199254658,0.0,1.0,c
lightgbm,val,1,14,2014-12-26,Friday,13.418716417594204,4318.142943181815,32180.0,-61.2925139343791,0.0,1.0,c
lightgbm,val,1,14,2014-12-27,Saturday,12.387903363940552,79894.04843926364,644936.0,5.331263817578712,0.0,0.14316702819956617,0
lightgbm,val,1,14,2014-12-28,Sunday,8.374131564446637,2951.3789285735725,35244.0,74.53611960725051,0.0,0.17391304347826086,0
lightgbm,val,1,14,2014-12-29,Monday,7.825119908810797,61814.456468451805,789949.0,-10.342966410176759,0.0,1.0,0
lightgbm,val,1,14,2014-12-30,Tuesday,10.258125670174659,84084.31739957115,819685.0,46.7960133167217,0.0,1.0,0
lightgbm,val,1,14,2014-12-31,Wednesday,16.215900271406664,70916.02370292648,437324.0,-4.409293507501194,0.0,1.0,0
lightgbm,val,1,14,2015-01-01,Thursday,17.03211271951265,3925.731660720471,23049.0,-99.69984657870926,0.0,1.0,a
lightgbm,val,1,14,2015-01-02,Friday,8.63048024659278,71006.2405712125,822738.0,15.149928196156397,0.0,1.0,0
lightgbm,val,2,1,2015-01-18,Sunday,5.3028008821326,1795.2102106371703,33854.0,30.664072256454634,0.0,0.0,0
lightgbm,val,2,1,2015-01-19,Monday,5.6224069827260195,42995.78312644207,764722.0,15.632455025771112,0.0,0.0,0
lightgbm,val,2,1,2015-01-20,Tuesday,5.557627357925691,38610.282238622836,694726.0,-3.737266881030194,0.0,0.0,0
lightgbm,val,2,1,2015-01-21,Wednesday,4.875940244108688,34050.59234130617,698339.0,7.883002775627514,0.0,0.0,0
lightgbm,val,2,1,2015-01-22,Thursday,4.914840351421102,34495.69167771226,701868.0,11.219569284528054,0.0,0.0,0
lightgbm,val,2,1,2015-01-23,Friday,4.82642914378347,35320.194588538936,731808.0,-3.234425220090778,0.0,0.0,0
lightgbm,val,2,1,2015-01-24,Saturday,10.726160838935435,67925.88052955159,633273.0,-10.028061600757573,0.0,0.0,0
lightgbm,val,2,1,2015-01-25,Sunday,6.046842423304943,1928.3985172161795,31891.0,-15.91269132156582,0.0,0.0,0
lightgbm,val,2,1,2015-01-26,Monday,6.418877890224245,58348.755420158624,909018.0,-15.712965638645802,1.0,0.0,0
lightgbm,val,2,1,2015-01-27,Tuesday,5.613636737675374,47744.31727213332,850506.0,2.3415398452542475,1.0,0.0,0
lightgbm,val,2,1,2015-01-28,Wednesday,4.4214304617867395,35427.8169326817,801275.0,4.8427488703422386,1.0,0.0,0
lightgbm,val,2,1,2015-01-29,Thursday,5.493941994105541,44664.92432077893,812985.0,-15.065885785660276,1.0,0.0,0
lightgbm,val,2,1,2015-01-30,Friday,6.92655478589725,63885.41569457467,922326.0,15.707750856762258,1.0,0.0,0
lightgbm,val,2,1,2015-01-31,Saturday,7.2160552663858955,55000.34027707732,762194.0,21.52918370144698,0.0,0.0,0
lightgbm,val,2,1,2015-02-01,Sunday,3.8647991445030407,1446.0145999158126,37415.0,24.33167016863425,0.0,0.0,0
lightgbm,val,2,1,2015-02-02,Monday,6.456570129306244,64211.945815677755,994521.0,2.289383799235753,1.0,0.18471337579617833,0
lightgbm,val,2,1,2015-02-03,Tuesday,4.896586641312286,43890.75022286833,896354.0,11.07143654996914,1.0,0.18471337579617833,0
lightgbm,val,2,1,2015-02-04,Wednesday,4.4703945106694025,37358.416366487596,835685.0,-7.311467906675624,1.0,0.16393442622950818,0
lightgbm,val,2,1,2015-02-05,Thursday,4.632639764542572,38653.449056209145,834372.0,-7.175308622744157,1.0,0.1637852593266606,0
lightgbm,val,2,1,2015-02-06,Friday,4.346265379216912,37904.38884930378,872114.0,1.4086248749408812,1.0,0.16454545454545455,0
lightgbm,val,2,1,2015-02-07,Saturday,6.608821640111707,47179.71680659346,713890.0,-2.2920763936955404,0.0,0.0,0
lightgbm,val,2,1,2015-02-08,Sunday,5.627329385418426,2029.4400695573008,36064.0,35.187293955785265,0.0,0.0,0
lightgbm,val,2,1,2015-02-09,Monday,5.81531073850323,44262.77246125825,761142.0,0.02322445077487771,0.0,0.11454545454545455,0
lightgbm,val,2,1,2015-02-10,Tuesday,4.874655787133572,36592.042385139,750659.0,-0.5594778417006695,0.0,0.11454545454545455,0
lightgbm,val,2,1,2015-02-11,Wednesday,6.176993685173404,46550.009721277325,753603.0,13.84189326225418,0.0,0.11454545454545455,0
lightgbm,val,2,1,2015-02-12,Thursday,7.826801102956507,56757.69182632073,725171.0,-15.648057726320586,0.0,0.11464968152866242,0
lightgbm,val,2,1,2015-02-13,Friday,4.682710947535183,38428.948353604326,820656.0,13.576080679076279,0.0,0.11454545454545455,0
lightgbm,val,2,1,2015-02-14,Saturday,7.3916153349414895,54496.31021222982,737272.0,23.177229501598877,0.0,0.0,0
lightgbm,val,2,1,2015-02-15,Sunday,6.208203709040737,2365.325613144521,38100.0,82.34426873229425,0.0,0.0,0
lightgbm,val,2,1,2015-02-16,Monday,13.660410885930308,119467.53321523008,874553.0,-10.566963214393608,1.0,0.2350187265917603,0
lightgbm,val,2,1,2015-02-17,Tuesday,7.786826411136234,64485.66850465539,828138.0,-6.658716181522293,1.0,0.229014598540146,0
lightgbm,val,2,1,2015-02-18,Wednesday,5.199091738914968,43059.60565453721,828214.0,8.830569553329223,1.0,0.22789425706472197,0
lightgbm,val,2,1,2015-02-19,Thursday,5.341823952288009,44882.912957195746,840217.0,19.79370396377437,1.0,0.22859744990892533,0
lightgbm,val,2,1,2015-02-20,Friday,4.769895647326649,40319.832508939224,845298.0,5.193097850571732,1.0,0.22859744990892533,0
lightgbm,val,2,1,2015-02-21,Saturday,6.652098608060538,45998.131017975255,691483.0,6.685014764468959,0.0,0.0,0
