artifact_prefix,split,fold,horizon,target_date,target_day_name,daily_wape,total_abs_error,target_total_customers,mean_signed_error,promo_rate_target,schoolholiday_rate_target,stateholiday_code
flaml,test,,7,2015-07-02,Thursday,7.8758681930255925,67223.76413343257,853541.0,-31.628700242433933,1.0,0.2575068243858053,0
flaml,test,,7,2015-07-03,Friday,7.257557646545301,62692.66991584642,863826.0,37.93567632066012,1.0,0.2575068243858053,0
flaml,test,,7,2015-07-04,Saturday,13.277998242652043,87586.45648790023,659636.0,-59.87618191658901,0.0,0.0,0
flaml,test,,7,2015-07-05,Sunday,7.206532132652526,3441.623550590866,47757.0,-6.011320293051437,0.0,0.0,0
flaml,test,,7,2015-07-06,Monday,8.927132885180205,74719.29880699866,836991.0,59.43159979016971,0.0,0.2575068243858053,0
flaml,test,,7,2015-07-07,Tuesday,7.222325284722111,53028.8400542794,734235.0,28.07488867640115,0.0,0.2575068243858053,0
flaml,test,,7,2015-07-08,Wednesday,5.599707888503778,42635.6718893578,761391.0,-12.499992901301232,0.0,0.2575068243858053,0
flaml,test,,7,2015-07-09,Thursday,6.7731107328359865,52402.67723555676,773687.0,-31.57174783488533,0.0,0.2575068243858053,0
flaml,test,,7,2015-07-10,Friday,4.569648602657236,36032.273286270654,788513.0,5.298680523363677,0.0,0.2575068243858053,0
flaml,test,,7,2015-07-11,Saturday,8.176561724321708,55656.13857949575,680679.0,-31.218881144650833,0.0,0.0,0
flaml,test,,7,2015-07-12,Sunday,8.66524373103577,3933.327434391757,45392.0,-108.25432931956941,0.0,0.0,0
flaml,test,,7,2015-07-13,Monday,6.069767056067801,60191.937569566435,991668.0,12.120172673366106,1.0,0.40528233151183973,0
flaml,test,,7,2015-07-14,Tuesday,6.102335857717538,54937.43800291511,900269.0,17.498111114989573,1.0,0.40528233151183973,0
flaml,test,,7,2015-07-15,Wednesday,6.66039341339358,57866.2306188389,868811.0,17.985863851135942,1.0,0.40528233151183973,0
flaml,test,,7,2015-07-16,Thursday,7.4611009327552695,63975.732224975356,857457.0,19.454504070534913,1.0,0.5132178669097539,0
flaml,test,,7,2015-07-17,Friday,5.571426760124668,45858.07937698053,823094.0,0.3126802950315922,1.0,0.5132178669097539,0
flaml,test,,7,2015-07-18,Saturday,6.29296912908876,43464.027462025086,690676.0,15.381236935389477,0.0,0.0,0
flaml,test,,7,2015-07-19,Sunday,8.024330758181836,3852.0799804651906,48005.0,-7.893422321511308,0.0,0.0,0
flaml,test,,7,2015-07-20,Monday,9.458108139948637,76790.94747473138,811906.0,66.60093358766285,0.0,0.6165755919854281,0
flaml,test,,7,2015-07-21,Tuesday,6.518005971008149,47556.544805550235,729618.0,31.41052363602647,0.0,0.6165755919854281,0
flaml,test,,7,2015-07-22,Wednesday,9.705644785630142,68044.14035020008,701078.0,-46.828295388395254,0.0,0.6165755919854281,0
flaml,test,,7,2015-07-23,Thursday,5.731572938966638,43042.7371941341,750976.0,-11.153439519259798,0.0,0.6366120218579235,0
flaml,test,,7,2015-07-24,Friday,4.904126596303741,36520.83459761011,744696.0,-2.4411136002107976,0.0,0.6366120218579235,0
flaml,test,,14,2015-06-20,Saturday,9.643297215200768,66612.52200858158,690765.0,-52.27978018919195,0.0,0.0,0
flaml,test,,14,2015-06-21,Sunday,8.681049319831633,3658.1073728838514,42139.0,-86.6536019151024,0.0,0.0,0
flaml,test,,14,2015-06-22,Monday,14.578247412733733,108476.01008578106,744095.0,-91.80912407133893,0.0,0.0,0
flaml,test,,14,2015-06-23,Tuesday,7.025054388023707,50845.09564311143,723768.0,-24.779979061840237,0.0,0.0,0
flaml,test,,14,2015-06-24,Wednesday,5.66552742401613,40913.492981984,722148.0,-16.729233823769675,0.0,0.0,0
flaml,test,,14,2015-06-25,Thursday,6.025652028539981,43570.16417492632,723078.0,-17.210044095112323,0.0,0.0,0
flaml,test,,14,2015-06-26,Friday,8.51424029633298,63944.924609564405,751035.0,-45.68417755900857,0.0,0.0,0
flaml,test,,14,2015-06-27,Saturday,7.367397883071894,50788.851808469204,689373.0,-25.198302437024125,0.0,0.0,0
flaml,test,,14,2015-06-28,Sunday,5.600778342325587,2487.977755227872,44422.0,-17.007623815212106,0.0,0.0,0
flaml,test,,14,2015-06-29,Monday,5.845452645282356,60507.157149214465,1035115.0,0.6858955927744709,1.0,0.25727272727272726,0
flaml,test,,14,2015-06-30,Tuesday,12.273164104288018,124669.57365494725,1015790.0,108.74086454070363,1.0,0.25727272727272726,0
flaml,test,,14,2015-07-01,Wednesday,7.4940776335744665,66163.33790742057,882875.0,16.272047863540173,1.0,0.25727272727272726,0
flaml,test,,14,2015-07-02,Thursday,6.397210321784434,54602.812952662076,853541.0,1.9898174972162546,1.0,0.2575068243858053,0
flaml,test,,14,2015-07-03,Friday,6.75768080580389,58374.6037975435,863826.0,-14.935171797390733,1.0,0.2575068243858053,0
flaml,test,,14,2015-07-04,Saturday,10.988986146758343,72487.30865903087,659636.0,-43.12049206728183,0.0,0.0,0
flaml,test,,14,2015-07-05,Sunday,7.712737932206758,3683.3722542839814,47757.0,32.51700385950429,0.0,0.0,0
flaml,test,,14,2015-07-06,Monday,8.678089251540676,72634.82600736282,836991.0,58.74246996136036,0.0,0.2575068243858053,0
flaml,test,,14,2015-07-07,Tuesday,6.542608944681167,48038.12478497976,734235.0,4.997683722619381,0.0,0.2575068243858053,0
flaml,test,,14,2015-07-08,Wednesday,5.372247820163008,40903.81140041733,761391.0,-5.168903885808589,0.0,0.2575068243858053,0
flaml,test,,14,2015-07-09,Thursday,5.064256412853752,39181.49351291581,773687.0,10.113367937795536,0.0,0.2575068243858053,0
flaml,test,,14,2015-07-10,Friday,4.915364868364022,38758.2909844832,788513.0,14.27960159806947,0.0,0.2575068243858053,0
flaml,test,,14,2015-07-11,Saturday,6.8704315102208575,46765.584499456236,680679.0,-12.515136354660264,0.0,0.0,0
flaml,test,,14,2015-07-12,Sunday,4.052275381236652,1839.4088410509412,45392.0,-33.62883693446559,0.0,0.0,0
flaml,test,,14,2015-07-13,Monday,5.44069441175024,53953.62545911536,991668.0,-11.598482547465967,1.0,0.40528233151183973,0
flaml,test,,14,2015-07-14,Tuesday,5.44576991554109,49026.57836094262,900269.0,21.578186791410097,1.0,0.40528233151183973,0
flaml,test,,14,2015-07-15,Wednesday,5.938113960484876,51590.987281228256,868811.0,28.144660221142463,1.0,0.40528233151183973,0
flaml,test,,14,2015-07-16,Thursday,7.19604979024972,61703.03264998154,857457.0,36.33871714032845,1.0,0.5132178669097539,0
flaml,test,,14,2015-07-17,Friday,5.766805790477401,47466.23245307206,823094.0,7.7549419132648625,1.0,0.5132178669097539,0
flaml,test,,14,2015-07-18,Saturday,6.473863861708215,44713.42396549183,690676.0,10.153512925503724,0.0,0.0,0
flaml,test,,14,2015-07-19,Sunday,6.0249028785604,2892.25462685292,48005.0,47.53672276251607,0.0,0.0,0
flaml,test,,14,2015-07-20,Monday,9.073275312823553,73666.4666613332,811906.0,61.214885277578006,0.0,0.6165755919854281,0
flaml,test,,14,2015-07-21,Tuesday,5.46328352172554,39861.09996554345,729618.0,3.492538591233566,0.0,0.6165755919854281,0
flaml,test,,14,2015-07-22,Wednesday,8.731710426960783,61216.10082712812,701078.0,-47.0538862019046,0.0,0.6165755919854281,0
flaml,test,,14,2015-07-23,Thursday,5.449829929432563,40926.91481085549,750976.0,4.752941620898604,0.0,0.6366120218579235,0
flaml,test,,14,2015-07-24,Friday,5.081679151523264,37843.06137422769,744696.0,4.431226802854166,0.0,0.6366120218579235,0
flaml,test,,14,2015-07-25,Saturday,10.228637808773794,64947.860916968166,634961.0,-10.354442525313225,0.0,0.020036429872495445,0
flaml,test,,14,2015-07-26,Sunday,8.728199338212377,4101.380869025996,46990.0,-33.30346456815859,0.0,0.03125,0
flaml,test,,14,2015-07-27,Monday,6.9083032056484335,66143.34179338475,957447.0,31.092582807517573,1.0,0.773224043715847,0
flaml,test,,14,2015-07-28,Tuesday,5.951114659884592,51448.516946487674,864519.0,-0.6651958930552189,1.0,0.773224043715847,0
flaml,test,,14,2015-07-29,Wednesday,6.257460651188423,51162.50007467283,817624.0,-21.931535905983047,1.0,0.773224043715847,0
flaml,test,,14,2015-07-30,Thursday,7.2343332130719835,61309.59945747458,847481.0,-27.372148467394304,1.0,0.8378870673952641,0
flaml,test,,14,2015-07-31,Friday,11.953932017353406,114280.42686113977,956007.0,98.24847081602654,1.0,0.8378870673952641,0
flaml,val,1,1,2014-11-09,Sunday,5.116521730971017,1606.7413191768283,31403.0,-39.20110107946592,0.0,0.0,0
flaml,val,1,1,2014-11-10,Monday,4.441035946907402,36798.73472859101,828607.0,-7.361916703179681,1.0,0.0,0
flaml,val,1,1,2014-11-11,Tuesday,4.692702076976028,35175.93164476307,749588.0,-8.099551245435656,1.0,0.0,0
flaml,val,1,1,2014-11-12,Wednesday,4.140948950651815,29583.8089027362,714421.0,10.02993961487646,1.0,0.0,0
flaml,val,1,1,2014-11-13,Thursday,4.136392497334821,30274.17396014361,731898.0,-2.274326204230526,1.0,0.0,0
flaml,val,1,1,2014-11-14,Friday,3.754185177935661,28536.349916376323,760121.0,3.8651999782875173,1.0,0.0,0
flaml,val,1,1,2014-11-15,Saturday,4.7968925314149455,29920.952947177924,623757.0,0.8304154515297566,0.0,0.0,0
flaml,val,1,1,2014-11-16,Sunday,5.176519912406475,1814.88788128971,35060.0,76.39519170804766,0.0,0.0,0
flaml,val,1,1,2014-11-17,Monday,4.9375801987447785,34598.85884765435,700725.0,20.44647532531322,0.0,0.0,0
flaml,val,1,1,2014-11-18,Tuesday,5.196200746181199,33270.23413764898,640280.0,-5.614584796087455,0.0,0.0,0
flaml,val,1,1,2014-11-19,Wednesday,4.14279818465924,24227.705203614933,584815.0,7.757011192168174,0.0,0.0,0
flaml,val,1,1,2014-11-20,Thursday,4.757021416946349,31384.25851744686,659746.0,12.01206397873389,0.0,0.0,0
flaml,val,1,1,2014-11-21,Friday,4.2972566899144065,29188.987148542907,679247.0,-6.6800405865933685,0.0,0.0,0
flaml,val,1,1,2014-11-22,Saturday,5.452836312670873,33878.36295389788,621298.0,7.6743155333672775,0.0,0.0,0
flaml,val,1,1,2014-11-23,Sunday,5.207699889170118,1827.8505840998196,35099.0,99.1850645287486,0.0,0.0,0
flaml,val,1,1,2014-11-24,Monday,4.177098309764279,36684.82288272451,878237.0,-11.091388758554404,1.0,0.0,0
flaml,val,1,1,2014-11-25,Tuesday,4.094789567811706,32574.583334585936,795513.0,-3.142899112643023,1.0,0.0,0
flaml,val,1,1,2014-11-26,Wednesday,4.171895393305744,31770.81905399629,761544.0,4.917649774062086,1.0,0.0,0
flaml,val,1,1,2014-11-27,Thursday,4.099582491531306,32521.085997169717,793278.0,-3.7258601471346,1.0,0.0,0
flaml,val,1,1,2014-11-28,Friday,4.871175560897079,43522.54099570274,893471.0,7.768410775916542,1.0,0.0,0
flaml,val,1,1,2014-11-29,Saturday,6.593200035367182,50010.08158826361,758510.0,-3.5608085780737984,0.0,0.0,0
flaml,val,1,1,2014-11-30,Sunday,5.78705087030921,2234.148858991574,38606.0,-40.83039395391394,0.0,0.0,0
flaml,val,1,1,2014-12-01,Monday,4.859586649257359,46273.081265961555,952202.0,-14.011031186534634,1.0,0.0,0
flaml,val,1,1,2014-12-02,Tuesday,4.365886489105193,37298.77243031816,854323.0,5.119879529630987,1.0,0.0,0
flaml,val,1,1,2014-12-03,Wednesday,4.4202588105675575,35443.09382853816,801833.0,-3.2710286401614623,1.0,0.0,0
flaml,val,1,1,2014-12-04,Thursday,3.9584153620481373,33108.93818708941,836419.0,-0.004709469717797374,1.0,0.0,0
flaml,val,1,1,2014-12-05,Friday,5.870642662408679,55760.77296179662,949824.0,36.75420204008879,1.0,0.0,0
flaml,val,1,1,2014-12-06,Saturday,6.811907663114624,48568.697280777385,712997.0,0.6266476716534458,0.0,0.0,0
flaml,val,1,1,2014-12-07,Sunday,7.413539120220023,2567.308597332194,34630.0,-91.45335652555757,0.0,0.0,0
flaml,val,1,1,2014-12-08,Monday,5.207770447749019,38886.838554977745,746708.0,12.53022595508287,0.0,0.0,0
flaml,val,1,1,2014-12-09,Tuesday,4.3384256309984615,31139.13673500408,717752.0,-7.835317334283886,0.0,0.0,0
flaml,val,1,1,2014-12-10,Wednesday,4.531910440004699,29951.169502469056,660895.0,1.1132881658963194,0.0,0.0,0
flaml,val,1,1,2014-12-11,Thursday,5.223794252485383,35832.82562669358,685954.0,-1.2940370731811262,0.0,0.0,0
flaml,val,1,1,2014-12-12,Friday,6.834496385299757,48094.146028462834,703697.0,-10.82489674527494,0.0,0.0,0
flaml,val,1,1,2014-12-13,Saturday,6.72790203002869,48631.967033859386,722840.0,28.47248000529407,0.0,0.0,0
flaml,val,1,1,2014-12-14,Sunday,3.9956301767294993,1463.5593774342483,36629.0,28.498100017819816,0.0,0.0,0
flaml,val,1,1,2014-12-15,Monday,5.164574425022401,53717.461635077496,1040114.0,14.926003615546623,1.0,0.0,0
flaml,val,1,1,2014-12-16,Tuesday,4.864240538383566,47100.78163000575,968307.0,0.9558654134926993,1.0,0.0,0
flaml,val,1,1,2014-12-17,Wednesday,4.879122937550926,42883.29457534635,878914.0,-11.61604129970783,1.0,0.0,0
flaml,val,1,1,2014-12-18,Thursday,3.6880006502374703,35011.22281288637,949328.0,11.243672699852564,1.0,0.0,0
flaml,val,1,1,2014-12-19,Friday,4.566779661566598,41932.39919148759,918205.0,1.127152668403076,1.0,0.0,0
flaml,val,1,1,2014-12-20,Saturday,6.1183353639337374,49324.79603696101,806180.0,-15.15672886037463,0.0,0.0,0
flaml,val,1,7,2014-11-15,Saturday,7.21529470168753,45005.90577240509,623757.0,14.647417079929273,0.0,0.0,0
flaml,val,1,7,2014-11-16,Sunday,8.652280423548424,3033.4895164960776,35060.0,49.3682720223105,0.0,0.0,0
flaml,val,1,7,2014-11-17,Monday,5.32924897056997,37343.37984902642,700725.0,-3.4132684202962036,0.0,0.0,0
flaml,val,1,7,2014-11-18,Tuesday,5.594662932388068,35821.50782349432,640280.0,-8.023865864708293,0.0,0.0,0
flaml,val,1,7,2014-11-19,Wednesday,5.042542166040291,29489.54296832853,584815.0,9.621941265796378,0.0,0.0,0
flaml,val,1,7,2014-11-20,Thursday,5.649651066374204,37273.346924361154,659746.0,14.457965856671818,0.0,0.0,0
flaml,val,1,7,2014-11-21,Friday,5.776216714600761,39234.77874742423,679247.0,-13.05908912825614,0.0,0.0,0
flaml,val,1,7,2014-11-22,Saturday,6.848361264868147,42548.7315714005,621298.0,10.65806695221688,0.0,0.0,0
flaml,val,1,7,2014-11-23,Sunday,6.219872965697423,2183.1132122301383,35099.0,95.97647360006474,0.0,0.0,0
flaml,val,1,7,2014-11-24,Monday,3.9879267885378065,35023.44858985078,878237.0,-10.42155482564117,1.0,0.0,0
flaml,val,1,7,2014-11-25,Tuesday,4.28559796132236,34092.488910054344,795513.0,-14.066191024758593,1.0,0.0,0
flaml,val,1,7,2014-11-26,Wednesday,4.609713355270558,35104.99547426162,761544.0,-10.415164188540071,1.0,0.0,0
flaml,val,1,7,2014-11-27,Thursday,4.926226727114194,39078.67285631694,793278.0,-12.396751340183215,1.0,0.0,0
flaml,val,1,7,2014-11-28,Friday,5.248055706945952,46889.855805407075,893471.0,9.825714996874698,1.0,0.0,0
flaml,val,1,7,2014-11-29,Saturday,7.518596997028201,57029.31008215861,758510.0,9.528483905158545,0.0,0.0,0
flaml,val,1,7,2014-11-30,Sunday,6.304249212477031,2433.8184509688826,38606.0,128.51425869698699,0.0,0.0,0
flaml,val,1,7,2014-12-01,Monday,5.742763191318151,54682.70596299526,952202.0,14.914722272654744,1.0,0.0,0
flaml,val,1,7,2014-12-02,Tuesday,4.805732713088889,41056.479886442394,854323.0,-3.6840357965379096,1.0,0.0,0
flaml,val,1,7,2014-12-03,Wednesday,5.637851360313918,45206.152697945894,801833.0,-20.68704078408565,1.0,0.0,0
flaml,val,1,7,2014-12-04,Thursday,4.583796614543066,38339.74580539497,836419.0,2.990966767038795,1.0,0.0,0
flaml,val,1,7,2014-12-05,Friday,8.211632332179935,77996.05468280474,949824.0,71.60856199904201,1.0,0.0,0
flaml,val,1,7,2014-12-06,Saturday,8.013387697828795,57135.21388388838,712997.0,-5.193460831690624,0.0,0.0,0
flaml,val,1,7,2014-12-07,Sunday,8.69547598044936,3011.2433320296136,34630.0,-160.33423058991806,0.0,0.0,0
flaml,val,1,7,2014-12-08,Monday,5.153002818399015,38477.884285210916,746708.0,11.994551065728066,0.0,0.0,0
flaml,val,1,7,2014-12-09,Tuesday,4.48300625766533,32176.867074518057,717752.0,4.0009658029131545,0.0,0.0,0
flaml,val,1,7,2014-12-10,Wednesday,5.1197334121972355,33836.062134540916,660895.0,-17.038960614832508,0.0,0.0,0
flaml,val,1,7,2014-12-11,Thursday,5.330218176469452,36562.844790219264,685954.0,-10.639720035372859,0.0,0.0,0
flaml,val,1,7,2014-12-12,Friday,7.250423174737534,51021.01036793279,703697.0,-5.381639444334016,0.0,0.0,0
flaml,val,1,7,2014-12-13,Saturday,7.038224455527513,50875.10165433507,722840.0,25.74820673571828,0.0,0.0,0
flaml,val,1,7,2014-12-14,Sunday,3.7536140953885515,1374.9113069998725,36629.0,50.01813250366437,0.0,0.0,0
flaml,val,1,7,2014-12-15,Monday,5.041881926801586,52441.31978413305,1040114.0,-3.447392474925349,1.0,0.0,0
flaml,val,1,7,2014-12-16,Tuesday,4.491686988476513,43493.319527507265,968307.0,1.0585841442937187,1.0,0.0,0
flaml,val,1,7,2014-12-17,Wednesday,5.45464636228137,47941.65052858168,878914.0,-6.860336468770842,1.0,0.0,0
flaml,val,1,7,2014-12-18,Thursday,4.942830726060527,46923.67607509588,949328.0,35.72714646450504,1.0,0.0,0
flaml,val,1,7,2014-12-19,Friday,5.7116436200469485,52444.597301452086,918205.0,-20.855074616606057,1.0,0.0,0
flaml,val,1,7,2014-12-20,Saturday,6.79111012328261,54748.57159187974,806180.0,-7.13821806729578,0.0,0.0,0
flaml,val,1,7,2014-12-21,Sunday,7.429422571207743,2988.5595234940265,40226.0,-55.45650981598364,0.0,0.0,0
flaml,val,1,7,2014-12-22,Monday,8.909983507991459,99238.23801415283,1113787.0,8.800418970715823,0.0,1.0,0
flaml,val,1,7,2014-12-23,Tuesday,7.3719658655919575,82140.87642316124,1114233.0,26.387674209645738,0.0,1.0,0
flaml,val,1,7,2014-12-24,Wednesday,14.34399951208252,70748.191593469,493225.0,0.12759939384485422,0.0,1.0,0
flaml,val,1,7,2014-12-25,Thursday,7.287419098948283,1781.846843883845,24451.0,57.86714114287653,0.0,1.0,c
flaml,val,1,7,2014-12-26,Friday,8.60740757608343,2769.8637579836477,32180.0,-18.164693148230107,0.0,1.0,c
flaml,val,1,14,2014-11-22,Saturday,6.400645967070223,39767.08538048796,621298.0,6.280939832153445,0.0,0.0,0
flaml,val,1,14,2014-11-23,Sunday,7.936645300431665,2785.68313399851,35099.0,64.74454492985683,0.0,0.0,0
flaml,val,1,14,2014-11-24,Monday,4.620158827927455,40575.94428562524,878237.0,-6.807543551218213,1.0,0.0,0
flaml,val,1,14,2014-11-25,Tuesday,4.224412750324012,33605.75260248506,795513.0,-9.461712558641741,1.0,0.0,0
flaml,val,1,14,2014-11-26,Wednesday,4.521146139844018,34430.51715921373,761544.0,3.216933347977846,1.0,0.0,0
flaml,val,1,14,2014-11-27,Thursday,5.023155406411854,39847.58674487583,793278.0,-3.7635648968181328,1.0,0.0,0
flaml,val,1,14,2014-11-28,Friday,5.450433122996278,48698.03932836608,893471.0,21.795741850034364,1.0,0.0,0
flaml,val,1,14,2014-11-29,Saturday,8.412184113700262,63807.25772082786,758510.0,11.033443943642697,0.0,0.0,0
flaml,val,1,14,2014-11-30,Sunday,6.908571164175098,2667.122983641438,38606.0,78.1686124956176,0.0,0.0,0
flaml,val,1,14,2014-12-01,Monday,5.268879951538379,50170.38027614748,952202.0,-18.86530722524406,1.0,0.0,0
