artifact_prefix,split,fold,horizon,issue_start,issue_end,target_date,target_day_name,target_month,target_year,open_store_count,open_row_count,target_total_customers,mean_target_customers,total_abs_error,mae,rmse,mean_signed_error,daily_wape,promo_rate_target,schoolholiday_rate_target,stateholiday_rate_target,stateholiday_code,has_promo_heavy_target,has_schoolholiday_signal,has_stateholiday_signal,daily_wape_rank,daily_wape_p90_cutoff,is_top_decile_spike
flaml,val,2,1,2015-01-17,2015-02-27,2015-02-11,Wednesday,2,2015,1100,1100,753603.0,685.0936363636364,46033.19600105836,41.848360000962145,64.93366553648185,9.25283259665599,6.1084146428634645,0.0,0.11454545454545455,0.0,0,0,1,0,10,6.72887206339148,0
flaml,val,2,1,2015-01-17,2015-02-27,2015-02-14,Saturday,2,2015,1100,1100,737272.0,670.2472727272727,44630.47145621294,40.57315586928449,64.8895877051428,12.74876798574289,6.0534607927892194,0.0,0.0,0.0,0,0,0,0,11,6.72887206339148,0
flaml,val,2,1,2015-01-17,2015-02-27,2015-02-15,Sunday,2,2015,18,18,38100.0,2116.6666666666665,2282.603347480274,126.81129708223745,206.17720739572204,89.7447847891591,5.9910849015230285,0.0,0.0,0.0,0,0,0,0,12,6.72887206339148,0
flaml,val,2,1,2015-01-17,2015-02-27,2015-02-28,Saturday,2,2015,1098,1098,774691.0,705.547358834244,46395.56742135925,42.25461513784995,62.1941396697033,28.890694725816434,5.988912665999637,0.0,0.0,0.0,0,0,0,0,13,6.72887206339148,0
flaml,val,2,1,2015-01-17,2015-02-27,2015-02-27,Friday,2,2015,1098,1098,824758.0,751.1457194899817,49003.396617513,44.62968726549453,58.890462501550715,-3.464071089961206,5.941548504835721,0.0,0.0,0.0,0,0,0,0,14,6.72887206339148,0
flaml,val,2,1,2015-01-17,2015-02-27,2015-01-26,Monday,1,2015,1099,1099,909018.0,827.1319381255687,53499.70458698317,48.680349942659845,64.77925964377923,-8.696590523568531,5.885439516817398,1.0,0.0,0.0,0,1,0,0,15,6.72887206339148,0
flaml,val,2,7,2015-01-17,2015-02-27,2015-02-16,Monday,2,2015,1068,1068,874553.0,818.8698501872659,125930.53634512605,117.91248721453749,178.26606195160252,6.662478700320995,14.399417341787867,1.0,0.2350187265917603,0.0,0,1,1,0,1,7.434842691911442,1
flaml,val,2,7,2015-01-17,2015-02-27,2015-02-17,Tuesday,2,2015,1096,1096,828138.0,755.6003649635037,72026.14266618599,65.71728345454926,103.53328822312415,9.866632075898943,8.697359940756973,1.0,0.229014598540146,0.0,0,1,1,0,2,7.434842691911442,1
flaml,val,2,7,2015-01-17,2015-02-27,2015-01-24,Saturday,1,2015,1099,1099,633273.0,576.2265696087352,51472.40748936422,46.83567560451703,64.7993607298274,-10.581835419129652,8.127996533779937,0.0,0.0,0.0,0,0,0,0,3,7.434842691911442,1
flaml,val,2,7,2015-01-17,2015-02-27,2015-02-12,Thursday,2,2015,1099,1099,725171.0,659.8462238398544,55817.836331122635,50.78965999192233,97.04460845105937,-18.42980962411252,7.697196431065588,0.0,0.11464968152866242,0.0,0,0,1,0,4,7.434842691911442,1
flaml,val,2,7,2015-01-17,2015-02-27,2015-02-08,Sunday,2,2015,17,17,36064.0,2121.4117647058824,2686.445580571314,158.026210621842,194.2649294678919,-29.020963076853878,7.449105979845037,0.0,0.0,0.0,0,0,0,0,5,7.434842691911442,1
flaml,val,2,7,2015-01-17,2015-02-27,2015-03-01,Sunday,3,2015,19,19,38174.0,2009.157894736842,2789.173041388337,146.79858112570196,185.8524329287224,-97.22666507428784,7.306473100509082,0.0,0.0,0.0,0,0,0,0,6,7.434842691911442,0
flaml,val,2,7,2015-01-17,2015-02-27,2015-02-14,Saturday,2,2015,1100,1100,737272.0,670.2472727272727,52100.6995326111,47.36427230237373,73.29038410878124,18.387352273251526,7.0666863155811015,0.0,0.0,0.0,0,0,0,0,7,7.434842691911442,0
flaml,val,2,7,2015-01-17,2015-02-27,2015-02-02,Monday,2,2015,1099,1099,994521.0,904.9326660600545,69440.2227978335,63.18491610357916,83.92752843830723,18.052305398219474,6.9822781819422115,1.0,0.18471337579617833,0.0,0,1,1,0,8,7.434842691911442,0
flaml,val,2,7,2015-01-17,2015-02-27,2015-02-07,Saturday,2,2015,1100,1100,713890.0,648.9909090909091,49433.66712182335,44.939697383475774,68.97855291301995,-0.9284502097956223,6.924549597532302,0.0,0.0,0.0,0,0,0,0,9,7.434842691911442,0
flaml,val,2,7,2015-01-17,2015-02-27,2015-02-23,Monday,2,2015,1098,1098,710150.0,646.7668488160291,47794.639593558255,43.528815658978374,58.070220429707,-4.213192300082602,6.7302175024372675,0.0,0.0,0.0,0,0,0,0,10,7.434842691911442,0
flaml,val,2,7,2015-01-17,2015-02-27,2015-02-09,Monday,2,2015,1100,1100,761142.0,691.9472727272728,50246.473683843215,45.67861243985747,64.29731193211799,-9.93241487069593,6.601458556201499,0.0,0.11454545454545455,0.0,0,0,1,0,11,7.434842691911442,0
flaml,val,2,7,2015-01-17,2015-02-27,2015-01-30,Friday,1,2015,1099,1099,922326.0,839.2411282984532,59627.44840590484,54.25609500082333,75.91927720628259,10.328213175290946,6.464899439667193,1.0,0.0,0.0,0,1,0,0,12,7.434842691911442,0
flaml,val,2,7,2015-01-17,2015-02-27,2015-02-11,Wednesday,2,2015,1100,1100,753603.0,685.0936363636364,47998.444164381246,43.634949240346586,66.34395444987813,9.553276427267301,6.369194942745882,0.0,0.11454545454545455,0.0,0,0,1,0,13,7.434842691911442,0
flaml,val,2,7,2015-01-17,2015-02-27,2015-03-02,Monday,3,2015,1098,1098,1024922.0,933.4444444444445,65174.03224416078,59.35704211672202,82.61481378492866,22.449434107657417,6.358926068926296,1.0,0.025500910746812388,0.0,0,1,1,0,14,7.434842691911442,0
flaml,val,2,7,2015-01-17,2015-02-27,2015-02-15,Sunday,2,2015,18,18,38100.0,2116.6666666666665,2418.523394863096,134.36241082572758,192.71307012639505,59.68844728050107,6.347830432711539,0.0,0.0,0.0,0,0,0,0,15,7.434842691911442,0
flaml,val,2,14,2015-01-17,2015-02-27,2015-02-16,Monday,2,2015,1068,1068,874553.0,818.8698501872659,122934.6579257658,115.10735760839495,174.6563945369563,4.814590134831315,14.056856236930843,1.0,0.2350187265917603,0.0,0,1,1,0,1,7.622872911772861,1
flaml,val,2,14,2015-01-17,2015-02-27,2015-03-08,Sunday,3,2015,20,20,37580.0,1879.0,3871.7409744203146,193.58704872101572,246.6147463230456,30.87282089758734,10.302663582810842,0.0,0.0,0.0,0,0,0,0,2,7.622872911772861,1
flaml,val,2,14,2015-01-17,2015-02-27,2015-02-17,Tuesday,2,2015,1096,1096,828138.0,755.6003649635037,64641.961495449345,58.97989187540998,98.6174833663181,-1.6949815822143928,7.805699230738035,1.0,0.229014598540146,0.0,0,1,1,0,3,7.622872911772861,1
flaml,val,2,14,2015-01-17,2015-02-27,2015-02-23,Monday,2,2015,1098,1098,710150.0,646.7668488160291,55180.67319160885,50.25562221458001,69.26558505475772,-23.06410610493098,7.770284192298647,0.0,0.0,0.0,0,0,0,0,4,7.622872911772861,1
flaml,val,2,14,2015-01-17,2015-02-27,2015-02-12,Thursday,2,2015,1099,1099,725171.0,659.8462238398544,55383.86621418715,50.3947827244651,94.71648942251697,-22.186491086222244,7.637352598792167,0.0,0.11464968152866242,0.0,0,0,1,0,5,7.622872911772861,1
flaml,val,2,14,2015-01-17,2015-02-27,2015-03-01,Sunday,3,2015,19,19,38174.0,2009.157894736842,2860.2082238354237,150.5372749387065,176.36890915726238,-88.55844904400219,7.4925557285991085,0.0,0.0,0.0,0,0,0,0,6,7.622872911772861,0
flaml,val,2,14,2015-01-17,2015-02-27,2015-02-15,Sunday,2,2015,18,18,38100.0,2116.6666666666665,2794.8060458842415,155.26700254912453,204.53378631447518,47.89802833541549,7.335448939328717,0.0,0.0,0.0,0,0,0,0,7,7.622872911772861,0
flaml,val,2,14,2015-01-17,2015-02-27,2015-01-31,Saturday,1,2015,1099,1099,762194.0,693.5341219290264,55351.72725966792,50.3655389077961,68.66111316253121,24.189323702708933,7.262157306363985,0.0,0.0,0.0,0,0,0,0,8,7.622872911772861,0
flaml,val,2,14,2015-01-17,2015-02-27,2015-02-14,Saturday,2,2015,1100,1100,737272.0,670.2472727272727,52927.43535029108,48.11585031844644,74.70433238804284,16.602407517669825,7.178820754116673,0.0,0.0,0.0,0,0,0,0,9,7.622872911772861,0
flaml,val,2,14,2015-01-17,2015-02-27,2015-02-11,Wednesday,2,2015,1100,1100,753603.0,685.0936363636364,48012.621425108184,43.64783765918926,66.39032989106893,6.053490924013991,6.371076206584658,0.0,0.11454545454545455,0.0,0,0,1,0,10,7.622872911772861,0
flaml,val,2,14,2015-01-17,2015-02-27,2015-02-21,Saturday,2,2015,1098,1098,691483.0,629.7659380692168,43013.27181601613,39.174200196736,59.13146516829192,2.2323202769710213,6.2204380752695485,0.0,0.0,0.0,0,0,0,0,11,7.622872911772861,0
flaml,val,2,14,2015-01-17,2015-02-27,2015-02-02,Monday,2,2015,1099,1099,994521.0,904.9326660600545,61408.63836661739,55.87683199874194,76.62996694944603,-4.819350832324734,6.174694990514769,1.0,0.18471337579617833,0.0,0,1,1,0,12,7.622872911772861,0
flaml,val,2,14,2015-01-17,2015-02-27,2015-02-24,Tuesday,2,2015,1098,1098,719558.0,655.3351548269582,41847.55749744949,38.112529596948534,50.469818513816314,-13.68128177768678,5.815730976161683,0.0,0.0,0.0,0,0,0,0,13,7.622872911772861,0
flaml,val,2,14,2015-01-17,2015-02-27,2015-02-27,Friday,2,2015,1098,1098,824758.0,751.1457194899817,47644.44589509851,43.39202722686568,58.331318697706884,-1.001954192162717,5.776778872723697,0.0,0.0,0.0,0,0,0,0,14,7.622872911772861,0
flaml,val,2,14,2015-01-17,2015-02-27,2015-02-28,Saturday,2,2015,1098,1098,774691.0,705.547358834244,43971.775703335836,40.04715455677216,57.77403696443222,25.5432915427566,5.676040602425462,0.0,0.0,0.0,0,0,0,0,15,7.622872911772861,0
flaml,val,3,1,2015-03-28,2015-05-08,2015-04-05,Sunday,4,2015,32,32,36928.0,1154.0,7040.607914894367,220.01899734044898,286.55522004483544,-189.876404519012,19.065771000038907,0.0,0.125,0.0,0,0,1,0,1,7.5815903808665706,1
flaml,val,3,1,2015-03-28,2015-05-08,2015-03-31,Tuesday,3,2015,1100,1100,954875.0,868.0681818181819,78979.17880700936,71.7992534609176,98.48373306494993,1.1090665088250824,8.271153691007656,1.0,0.7563636363636363,0.0,0,1,1,0,2,7.5815903808665706,1
flaml,val,3,1,2015-03-28,2015-05-08,2015-04-06,Monday,4,2015,32,32,46082.0,1440.0625,3684.38862099104,115.13714440597,163.130744321716,82.38719199670825,7.995288010483573,0.0,0.96875,1.0,b,0,1,1,3,7.5815903808665706,1
flaml,val,3,1,2015-03-28,2015-05-08,2015-04-19,Sunday,4,2015,32,32,42188.0,1318.375,3328.999815586912,104.031244237091,158.33691920912514,92.47928099861949,7.8908690044252205,0.0,0.0,0.0,0,0,0,0,4,7.5815903808665706,1
flaml,val,3,1,2015-03-28,2015-05-08,2015-04-02,Thursday,4,2015,1100,1100,1104713.0,1004.2845454545454,83854.29329487876,76.23117572261705,100.08632431412161,30.376578931185623,7.59059532157934,1.0,0.9745454545454545,0.0,0,1,1,0,5,7.5815903808665706,1
flaml,val,3,1,2015-03-28,2015-05-08,2015-04-04,Saturday,4,2015,1100,1100,972497.0,884.0881818181819,72942.58400166487,66.31144000151352,95.00735211254676,11.45273557865477,7.500545914451651,0.0,0.12,0.0,0,0,1,0,6,7.5815903808665706,0
flaml,val,3,1,2015-03-28,2015-05-08,2015-05-01,Friday,5,2015,20,20,42819.0,2140.95,3035.693791218754,151.7846895609377,208.3226813559065,122.96279182397959,7.08959525261859,1.0,0.0,1.0,a,1,0,1,7,7.5815903808665706,0
flaml,val,3,1,2015-03-28,2015-05-08,2015-04-26,Sunday,4,2015,32,32,40302.0,1259.4375,2827.485328461536,88.358916514423,124.97547210759622,62.388923263402816,7.01574445055217,0.0,0.0,0.0,0,0,0,0,8,7.5815903808665706,0
flaml,val,3,1,2015-03-28,2015-05-08,2015-04-01,Wednesday,4,2015,1100,1100,1018920.0,926.290909090909,67324.01729331205,61.20365208482914,80.20286820032013,-4.27838878807763,6.607389912192523,1.0,0.86,0.0,0,1,1,0,9,7.5815903808665706,0
flaml,val,3,1,2015-03-28,2015-05-08,2015-05-02,Saturday,5,2015,1100,1100,903634.0,821.4854545454546,57155.54712015086,51.95958829104624,79.5916007502235,24.400257556024147,6.325077090962808,0.0,0.0,0.0,0,0,0,0,10,7.5815903808665706,0
flaml,val,3,1,2015-03-28,2015-05-08,2015-04-11,Saturday,4,2015,1100,1100,701529.0,637.7536363636364,44100.94764804509,40.0917705891319,59.06529332760521,-8.3662752337493,6.2864040756754305,0.0,0.0,0.0,0,0,0,0,11,7.5815903808665706,0
flaml,val,3,1,2015-03-28,2015-05-08,2015-04-30,Thursday,4,2015,1100,1100,1099220.0,999.290909090909,68338.61256389302,62.12601142172093,85.5025157295228,18.593883589360892,6.2170095671378816,1.0,0.0,0.0,0,1,0,0,12,7.5815903808665706,0
flaml,val,3,1,2015-03-28,2015-05-08,2015-05-09,Saturday,5,2015,1099,1099,769712.0,700.3748862602366,47059.7103555978,42.82048258016179,65.15510495818758,-0.7815020495494892,6.113937466948392,0.0,0.0,0.0,0,0,0,0,13,7.5815903808665706,0
flaml,val,3,1,2015-03-28,2015-05-08,2015-04-25,Saturday,4,2015,1100,1100,687569.0,625.0627272727273,41627.16039088729,37.84287308262481,55.00342369769181,-11.216655421782898,6.054252066467117,0.0,0.0,0.0,0,0,0,0,14,7.5815903808665706,0
flaml,val,3,1,2015-03-28,2015-05-08,2015-04-03,Friday,4,2015,17,17,39490.0,2322.9411764705883,2374.1117302258594,139.65363118975642,178.3689703136333,43.59262470860893,6.0119314515721936,1.0,0.9411764705882353,1.0,b,1,1,1,15,7.5815903808665706,0
flaml,val,3,7,2015-03-28,2015-05-08,2015-04-05,Sunday,4,2015,32,32,36928.0,1154.0,8695.112037851131,271.72225118284786,335.76862385683694,-246.81067262273103,23.546122286208654,0.0,0.125,0.0,0,0,1,0,1,10.39376859537492,1
flaml,val,3,7,2015-03-28,2015-05-08,2015-04-19,Sunday,4,2015,32,32,42188.0,1318.375,6792.8788250408,212.277463282525,292.92405665710066,202.2459587621783,16.10144786441832,0.0,0.0,0.0,0,0,0,0,2,10.39376859537492,1
flaml,val,3,7,2015-03-28,2015-05-08,2015-05-03,Sunday,5,2015,33,33,42447.0,1286.2727272727273,5155.31261019417,156.22159424830818,206.46879830587275,-153.8376818117639,12.145293213169763,0.0,0.0,0.0,0,0,0,0,3,10.39376859537492,1
flaml,val,3,7,2015-03-28,2015-05-08,2015-04-26,Sunday,4,2015,32,32,40302.0,1259.4375,4579.856358051891,143.1205111891216,198.20012444463785,116.38393816393332,11.363843873881919,0.0,0.0,0.0,0,0,0,0,4,10.39376859537492,1
flaml,val,3,7,2015-03-28,2015-05-08,2015-04-04,Saturday,4,2015,1100,1100,972497.0,884.0881818181819,101408.3943962333,92.18944945112118,134.37481471605082,36.57485617871274,10.427630562997448,0.0,0.12,0.0,0,0,1,0,5,10.39376859537492,1
flaml,val,3,7,2015-03-28,2015-05-08,2015-05-14,Thursday,5,2015,32,32,47393.0,1481.03125,4781.484929567939,149.42140404899808,219.52530192448512,41.39397424056544,10.08901088677218,0.0,0.03125,1.0,a,0,1,1,6,10.39376859537492,0
flaml,val,3,7,2015-03-28,2015-05-08,2015-04-06,Monday,4,2015,32,32,46082.0,1440.0625,3991.890902804011,124.74659071262535,202.67525187262828,70.68261764205101,8.662581708267894,0.0,0.96875,1.0,b,0,1,1,7,10.39376859537492,0
flaml,val,3,7,2015-03-28,2015-05-08,2015-04-30,Thursday,4,2015,1100,1100,1099220.0,999.290909090909,77278.52150520007,70.2532013683637,94.27010104268807,43.62643060873997,7.0303052623860625,1.0,0.0,0.0,0,1,0,0,8,10.39376859537492,0
flaml,val,3,7,2015-03-28,2015-05-08,2015-04-15,Wednesday,4,2015,1098,1098,825673.0,751.9790528233151,57022.53832171763,51.93309501067179,74.32736132335017,-25.73829842638199,6.906189050837029,1.0,0.10382513661202186,0.0,0,1,1,0,9,10.39376859537492,0
flaml,val,3,7,2015-03-28,2015-05-08,2015-04-18,Saturday,4,2015,1100,1100,719479.0,654.0718181818182,49601.456272174524,45.09223297470411,65.50676123205096,-8.60086048593892,6.894079781644012,0.0,0.0,0.0,0,0,0,0,10,10.39376859537492,0
flaml,val,3,7,2015-03-28,2015-05-08,2015-05-10,Sunday,5,2015,32,32,42202.0,1318.8125,2747.126600555766,85.84770626736768,116.88753110729971,-67.8392825150764,6.509470168607569,0.0,0.0,0.0,0,0,0,0,11,10.39376859537492,0
flaml,val,3,7,2015-03-28,2015-05-08,2015-05-02,Saturday,5,2015,1100,1100,903634.0,821.4854545454546,58678.94926875201,53.3444993352291,82.52983534246407,27.907873073448975,6.4936632827839595,0.0,0.0,0.0,0,0,0,0,12,10.39376859537492,0
flaml,val,3,7,2015-03-28,2015-05-08,2015-05-15,Friday,5,2015,1100,1100,926382.0,842.1654545454545,60145.85757257498,54.67805233870453,85.3032601554042,-0.04527059505503897,6.492554645122096,0.0,0.38,0.0,0,0,1,0,13,10.39376859537492,0
flaml,val,3,7,2015-03-28,2015-05-08,2015-04-28,Tuesday,4,2015,1099,1099,897471.0,816.6251137397634,58130.70053450104,52.89417701046501,76.17268070956787,-29.39748047843795,6.4771675669187125,1.0,0.0,0.0,0,1,0,0,14,10.39376859537492,0
flaml,val,3,7,2015-03-28,2015-05-08,2015-04-25,Saturday,4,2015,1100,1100,687569.0,625.0627272727273,44456.09503114,40.41463184649091,58.29269844690537,0.44206188073047936,6.465692175060249,0.0,0.0,0.0,0,0,0,0,15,10.39376859537492,0
flaml,val,3,14,2015-03-28,2015-05-08,2015-05-14,Thursday,5,2015,32,32,47393.0,1481.03125,5262.117326943673,164.44116646698978,254.0856311492395,121.60114367032931,11.103153054129669,0.0,0.03125,1.0,a,0,1,1,1,6.844250630110163,1
flaml,val,3,14,2015-03-28,2015-05-08,2015-04-26,Sunday,4,2015,32,32,40302.0,1259.4375,3275.1721621629476,102.34913006759211,132.35632912334623,74.41871405167478,8.126574765924637,0.0,0.0,0.0,0,0,0,0,2,6.844250630110163,1
flaml,val,3,14,2015-03-28,2015-05-08,2015-04-25,Saturday,4,2015,1100,1100,687569.0,625.0627272727273,48712.59484658303,44.2841771332573,62.18577491739212,-18.798413395545886,7.084757289316858,0.0,0.0,0.0,0,0,0,0,3,6.844250630110163,1
flaml,val,3,14,2015-03-28,2015-05-08,2015-05-10,Sunday,5,2015,32,32,42202.0,1318.8125,2915.2475568003297,91.1014861500103,131.7473842530977,-58.72210174672666,6.90784217999225,0.0,0.0,0.0,0,0,0,0,4,6.844250630110163,1
flaml,val,3,14,2015-03-28,2015-05-08,2015-04-19,Sunday,4,2015,32,32,42188.0,1318.375,2890.061196188508,90.31441238089087,136.85282434346826,61.34581872439581,6.850434237670683,0.0,0.0,0.0,0,0,0,0,5,6.844250630110163,1
flaml,val,3,14,2015-03-28,2015-05-08,2015-05-15,Friday,5,2015,1100,1100,926382.0,842.1654545454545,62888.35142570549,57.171228568823174,92.7808731013695,20.77911092096151,6.788598162065486,0.0,0.38,0.0,0,0,1,0,6,6.844250630110163,0
flaml,val,3,14,2015-03-28,2015-05-08,2015-05-01,Friday,5,2015,20,20,42819.0,2140.95,2868.8473660909985,143.44236830454992,205.67904207691237,109.22627796373585,6.699940134265159,1.0,0.0,1.0,a,1,0,1,7,6.844250630110163,0
flaml,val,3,14,2015-03-28,2015-05-08,2015-04-11,Saturday,4,2015,1100,1100,701529.0,637.7536363636364,44302.299048313704,40.27481731664882,60.81468293016691,-15.975440466433541,6.315105868512022,0.0,0.0,0.0,0,0,0,0,8,6.844250630110163,0
flaml,val,3,14,2015-03-28,2015-05-08,2015-05-09,Saturday,5,2015,1099,1099,769712.0,700.3748862602366,48334.18680220106,43.98015177634309,68.90105189005709,15.63860225675229,6.279515819189653,0.0,0.0,0.0,0,0,0,0,9,6.844250630110163,0
flaml,val,3,14,2015-03-28,2015-05-08,2015-05-13,Wednesday,5,2015,1099,1099,912409.0,830.2174704276615,56894.73203405867,51.769546891773125,68.89181677261827,24.911507433063356,6.235660984718329,0.0,0.025477707006369428,0.0,0,0,1,0,10,6.844250630110163,0
flaml,val,3,14,2015-03-28,2015-05-08,2015-04-30,Thursday,4,2015,1100,1100,1099220.0,999.290909090909,67375.53337073493,61.250484882486305,86.63686462736973,30.132450512307702,6.129394786369875,1.0,0.0,0.0,0,1,0,0,11,6.844250630110163,0
flaml,val,3,14,2015-03-28,2015-05-08,2015-05-17,Sunday,5,2015,32,32,43701.0,1365.65625,2620.3623802031884,81.88632438134964,115.74113329306726,-33.474039418134204,5.996115375399164,0.0,0.0,0.0,0,0,0,0,12,6.844250630110163,0
flaml,val,3,14,2015-03-28,2015-05-08,2015-04-28,Tuesday,4,2015,1099,1099,897471.0,816.6251137397634,53674.87673547904,48.839742252483205,69.1514201177952,-9.744385299981488,5.980680906177363,1.0,0.0,0.0,0,1,0,0,13,6.844250630110163,0
flaml,val,3,14,2015-03-28,2015-05-08,2015-04-15,Wednesday,4,2015,1098,1098,825673.0,751.9790528233151,49118.641843894984,44.73464648806465,66.02841419941119,-25.516020595242857,5.948921890856911,1.0,0.10382513661202186,0.0,0,1,1,0,14,6.844250630110163,0
flaml,val,3,14,2015-03-28,2015-05-08,2015-05-02,Saturday,5,2015,1100,1100,903634.0,821.4854545454546,53732.154014342574,48.847412740311434,76.89929378463054,20.355707196387847,5.94622978045786,0.0,0.0,0.0,0,0,0,0,15,6.844250630110163,0
