model,horizon,split,fold,agg,MAE,RMSE,WAPE,Bias,N,training_time_seconds,stores,WAPE_p90
flaml_log,1,test,,macro,63.113172140700904,79.58239627906698,8.643550075844578,-6.763853780093249,46200,339.8582650000026,1100.0,11.899261277584861
flaml_log,7,test,,macro,53.232678723391864,67.96099431059437,7.435332644325679,-12.899601911569569,46200,329.31199390000256,1100.0,9.585504078655333
flaml_log,14,test,,macro,53.91586638970438,68.91034670256533,7.403376834870942,-3.0225839386389013,46200,356.413315400001,1100.0,9.437989512886249
flaml_log,1,test,,micro,63.33395927996053,91.90935647608076,8.56553378884758,-6.76385378009325,46200,339.8582650000026,,
flaml_log,7,test,,micro,53.338249155293894,77.59194436876126,7.238323706565248,-12.89960191156957,46200,329.31199390000256,,
flaml_log,14,test,,micro,53.991467560102656,81.09139628166096,7.360098792049017,-3.0225839386389017,46200,356.413315400001,,
flaml_log,1,train,1,macro,57.631487191658216,77.29794701605462,7.748335880818998,4.742829227092147,759000,709.2084924999945,1100.0,9.409685029352408
flaml_log,1,train,2,macro,44.07271119416297,60.29842286251046,5.911584336438292,2.986212489369435,789800,302.4096479,1100.0,6.919650912332381
flaml_log,1,train,3,macro,49.843761435644495,66.47206907159492,6.653714956412091,3.847108118334532,789800,302.76137369999196,1100.0,7.900953225499975
flaml_log,1,train,,macro,68.96820235601862,93.03094866135616,9.19170374073832,6.5890886150401355,943800,339.8582650000026,1100.0,12.094815380421245
flaml_log,7,train,1,macro,64.35155259317263,88.59917879135925,8.564958582050494,6.17475780272955,759000,299.9228904000047,1100.0,10.57522584415129
flaml_log,7,train,2,macro,55.016150992765375,75.96596001635962,7.308526497118985,5.488671529447619,789800,301.37981479999144,1100.0,8.76706303837298
flaml_log,7,train,3,macro,46.56930954036587,64.31852706207273,6.205576335968952,3.0364886364411476,789800,307.6317432000069,1100.0,7.457695732019012
flaml_log,7,train,,macro,49.095168919854984,66.87281191746987,6.535973674405967,3.424711081533803,943800,329.31199390000256,1100.0,7.823725149201515
flaml_log,14,train,1,macro,69.83674938416694,95.3983363339274,9.263440431479367,7.508070247998965,759000,369.9894139000098,1100.0,11.275930364595842
flaml_log,14,train,2,macro,68.2109166663526,94.47714106315166,8.982723610633323,10.666321879271226,789800,299.40640199999325,1100.0,11.073020124652336
flaml_log,14,train,3,macro,51.166385216379396,69.76917002824712,6.808082260361931,3.770281172526821,789800,303.2173011999985,1100.0,8.04641914681829
flaml_log,14,train,,macro,43.73911191396208,58.87725216553151,5.841077060618549,2.7746158216976466,943800,356.413315400001,1100.0,6.930860122382392
flaml_log,1,train,1,micro,58.1437295088721,86.41456943865633,7.672992659190022,4.742829227092147,759000,709.2084924999945,,
flaml_log,1,train,2,micro,44.5649024788985,67.59799425852442,5.8229630340357925,2.9862124893694335,789800,302.4096479,,
flaml_log,1,train,3,micro,50.42420425169004,74.74561299704655,6.5885542443919825,3.847108118334532,789800,302.76137369999196,,
flaml_log,1,train,,micro,69.71284049886836,106.43354956476631,9.122700844112318,6.589088615040136,943800,339.8582650000026,,
flaml_log,7,train,1,micro,65.11080237865785,103.27332196385105,8.578264637675943,6.17475780272955,759000,299.9228904000047,,
flaml_log,7,train,2,micro,55.76542277660936,86.614994959525,7.27506451328259,5.488671529447619,789800,301.37981479999144,,
flaml_log,7,train,3,micro,47.163234565977106,73.6109120197501,6.152837314567651,3.0364886364411476,789800,307.6317432000069,,
flaml_log,7,train,,micro,49.67694102794043,75.97034864249508,6.498787692191393,3.424711081533803,943800,329.31199390000256,,
flaml_log,14,train,1,micro,70.76251118513248,112.18398086356599,9.32779253836652,7.5080702479989645,759000,369.9894139000098,,
flaml_log,14,train,2,micro,69.3264379590114,111.88760810070262,9.043085373941489,10.666321879271225,789800,299.40640199999325,,
flaml_log,14,train,3,micro,51.858798013936784,79.38896586580269,6.764569933728428,3.7702811725268215,789800,303.2173011999985,,
flaml_log,14,train,,micro,44.23719274725298,66.25552439372613,5.784044051572257,2.774615821697645,943800,356.413315400001,,
flaml_log,1,val,1,macro,77.11467471325064,96.97242275890024,9.315317218948882,-26.475204812029467,46200,709.2084924999945,1100.0,11.815088462954268
flaml_log,1,val,2,macro,51.25000252951939,71.22038424203804,7.252620989908968,-3.083338057631482,46200,302.4096479,1100.0,9.852812042473
flaml_log,1,val,3,macro,76.39121067797146,96.89676249788137,9.836913762966619,-4.553359619239708,46200,302.76137369999196,1100.0,12.183158464046821
flaml_log,7,val,1,macro,100.31671267450281,154.5000278279791,11.724506434288854,-5.434474122348802,46200,299.9228904000047,1100.0,14.18609152737877
flaml_log,7,val,2,macro,54.040737406266054,73.63906294110662,7.467066326280102,-0.3326021911158706,46200,301.37981479999144,1100.0,9.96103325897349
flaml_log,7,val,3,macro,90.14249990313816,119.71384184974453,11.958230975528524,-3.077554633020659,46200,307.6317432000069,1100.0,14.800216724786024
flaml_log,14,val,1,macro,117.86229192168176,160.2841563841483,14.257370224544209,4.405804217564016,46200,369.9894139000098,1100.0,18.64659354683465
flaml_log,14,val,2,macro,56.78759664757651,76.12455005117563,7.796998682930247,4.318409244157536,46200,299.40640199999325,1100.0,10.933811290100957
flaml_log,14,val,3,macro,73.94240984328903,96.25245755114301,9.860232432739878,-5.712984281432577,46200,303.2173011999985,1100.0,12.26063063991547
flaml_log,1,val,1,micro,77.29572738113063,106.57903104956681,9.07453133045088,-26.47520481202947,46200,709.2084924999945,,
flaml_log,1,val,2,micro,51.24562405965707,81.83187088140009,7.104564002331427,-3.0833380576314817,46200,302.4096479,,
flaml_log,1,val,3,micro,76.88226699975226,107.6277553267463,9.636359326922175,-4.553359619239708,46200,302.76137369999196,,
flaml_log,7,val,1,micro,100.90631375159663,171.10049814862347,11.614468325668673,-5.434474122348802,46200,299.9228904000047,,
flaml_log,7,val,2,micro,53.976865757554386,83.75716262969759,7.241526375184158,-0.33260219111587064,46200,301.37981479999144,,
flaml_log,7,val,3,micro,90.78154798991903,132.1012894715072,11.668106451922005,-3.077554633020659,46200,307.6317432000069,,
flaml_log,14,val,1,micro,112.3952905301444,184.62878230414037,12.83619732517272,4.405804217564016,46200,369.9894139000098,,
flaml_log,14,val,2,micro,56.838714917725476,90.71322658827724,7.741770206977956,4.318409244157535,46200,299.40640199999325,,
flaml_log,14,val,3,micro,74.40228375998018,105.9140862235699,9.531628382081502,-5.712984281432577,46200,303.2173011999985,,
