model,horizon,split,fold,agg,MAE,RMSE,WAPE,Bias,N,training_time_seconds,stores,WAPE_p90
autogluon_log,1,train,,micro,38.80827741195494,57.13068481955413,5.078494902389372,2.505266734990143,943800,300.30142369999885,,
autogluon_log,7,train,1,micro,50.77187830688496,76.58730863205142,6.689129796549674,4.5605745613025155,759000,290.7467066999998,,
autogluon_log,7,train,2,micro,50.23960272336119,78.4396605762199,6.554175199178203,3.769982450122923,789800,300.66633680000086,,
autogluon_log,7,train,3,micro,42.85229278898677,65.09470969839764,5.590439004305676,3.377128883432935,789800,300.25466849999793,,
autogluon_log,7,train,,micro,39.99223741143105,59.37151689655664,5.231824965358171,2.395379085709381,943800,300.36401970000225,,
autogluon_log,14,train,1,micro,60.72588407684694,95.97008717669426,8.004781612339592,5.624591865192801,759000,289.0173606999997,,
autogluon_log,14,train,2,micro,61.987447504738206,98.3550755154808,8.085772129667017,5.80477630864368,789800,289.85949040000196,,
autogluon_log,14,train,3,micro,53.142955106069216,81.62862026970977,6.932078067127289,4.412255041524513,789800,300.2835362000005,,
autogluon_log,14,train,,micro,40.57492664838439,60.23094871319138,5.305200184479199,2.5485180346016385,943800,300.26673140000275,,
autogluon_log,1,val,1,macro,67.41050175290742,86.03078618551696,8.121312656793677,-18.18410060584627,46200,300.3644110000005,1100.0,10.161916256603511
autogluon_log,1,val,2,macro,52.19612053277249,72.27949074480527,7.477294600619277,-2.0776621289512978,46200,300.43488029999935,1100.0,10.300859220229862
autogluon_log,1,val,3,macro,79.89112685006184,102.0502221408146,10.203587717218644,0.7043281223699572,46200,300.34236969999984,1100.0,12.305447661073757
autogluon_log,7,val,1,macro,94.16117159437916,151.4310851668171,10.983760320495252,1.97672272511154,46200,290.7467066999998,1100.0,13.195891528902195
autogluon_log,7,val,2,macro,51.28168806559992,70.58596728543222,7.063930700302046,-0.4052933318132186,46200,300.66633680000086,1100.0,9.669394091805593
autogluon_log,7,val,3,macro,85.29726534340575,111.8928799122055,11.24400360439746,5.913564944363569,46200,300.25466849999793,1100.0,13.784984328908058
autogluon_log,14,val,1,macro,119.5408994720077,164.32020516960824,14.413054660248404,1.2561138935480678,46200,289.0173606999997,1100.0,19.045643196934794
autogluon_log,14,val,2,macro,53.62504032146173,73.702805067442,7.509800513385059,0.10359813133729698,46200,289.85949040000196,1100.0,10.218848959598366
autogluon_log,14,val,3,macro,66.79610138933914,86.5349540197229,8.771138920150909,-0.32923685432866384,46200,300.2835362000005,1100.0,10.958632533300179
autogluon_log,1,val,1,micro,67.53037825121328,94.26125072551774,7.928077708308512,-18.18410060584627,46200,300.3644110000005,,
autogluon_log,1,val,2,micro,52.14984578798504,81.87458746765137,7.229923020961512,-2.0776621289512978,46200,300.43488029999935,,
autogluon_log,1,val,3,micro,80.33757133285137,112.66983194590307,10.069444294847502,0.7043281223699572,46200,300.34236969999984,,
autogluon_log,7,val,1,micro,94.5378725491109,166.7086076132628,10.881451174608753,1.9767227251115398,46200,290.7467066999998,,
autogluon_log,7,val,2,micro,51.21240981071155,80.91468447236237,6.870647474174696,-0.4052933318132186,46200,300.66633680000086,,
autogluon_log,7,val,3,micro,85.85533706826166,124.11323804620464,11.034943053508686,5.913564944363569,46200,300.25466849999793,,
autogluon_log,14,val,1,micro,111.24203270548281,184.16802309364917,12.704488559313127,1.256113893548068,46200,289.0173606999997,,
autogluon_log,14,val,2,micro,53.52870570734127,84.04429341519655,7.290927313593262,0.10359813133729648,46200,289.85949040000196,,
autogluon_log,14,val,3,micro,67.27069799116623,97.56142747039175,8.618005548371679,-0.3292368543286639,46200,300.2835362000005,,
