model,horizon,split,fold,agg,MAE,RMSE,WAPE,Bias,N,training_time_seconds,stores,WAPE_p90
autogluon_log,14,val,3,macro,74.66823490492172,97.18880492612936,9.850578849278298,-4.606525498841204,46200,1200.4538901000014,1100.0,12.197430543949219
autogluon_log,1,val,1,micro,67.45499283256169,94.17649700705338,7.919227447542611,-18.032160551793783,46200,754.0983815,,
autogluon_log,1,val,2,micro,52.13524929873626,81.84951349425417,7.227899400526009,-2.0844725425705395,46200,913.3537685000001,,
autogluon_log,1,val,3,micro,80.05692419571606,112.3627991252226,10.034268216370048,0.9890286184104778,46200,1200.3275497000004,,
autogluon_log,7,val,1,micro,94.34382732242321,166.32304970664225,10.859116277461887,2.725728108711798,46200,484.1460542999994,,
autogluon_log,7,val,2,micro,51.21619495858185,80.93975655244904,6.871155288916291,-0.30076729206523345,46200,553.6650557999983,,
autogluon_log,7,val,3,micro,88.91600779945803,128.00264517782315,11.428329514707244,1.792408348703328,46200,1200.4283209000005,,
autogluon_log,14,val,1,micro,111.24203270548281,184.16802309364917,12.704488559313127,1.256113893548068,46200,463.3399203000008,,
autogluon_log,14,val,2,micro,53.52720281216435,84.04018462147855,7.290722610353195,0.10301920773761311,46200,475.1585948000011,,
autogluon_log,14,val,3,micro,75.10644730360029,107.30809315988925,9.62183831756747,-4.606525498841203,46200,1200.4538901000014,,
