model,horizon,split,fold,agg,MAE,RMSE,WAPE,Bias,N,training_time_seconds,stores,WAPE_p90
last_value,1,test,,macro,203.31615978086427,348.58348031529545,28.51640323159906,83.44625541125541,46200,0.0,1100.0,34.22421062506068
last_value,7,test,,macro,127.06522025307481,155.37356491047154,17.97279572651761,-2.3351515151515154,46200,0.0,1100.0,24.32355519850548
last_value,14,test,,macro,63.849085343579475,81.7647520721302,8.719417019105702,-4.831558441558442,46200,0.0,1100.0,11.252256162191934
last_value,1,test,,micro,203.4255495749283,373.86410351998205,27.51207153648239,83.44625541125541,46200,0.0,,
last_value,7,test,,micro,126.9543121666499,169.56079065896108,17.2284696621944,-2.335151515151515,46200,0.0,,
last_value,14,test,,micro,63.7806350963716,97.50190618664689,8.694554835101638,-4.831558441558442,46200,0.0,,
last_value,1,val,1,macro,234.8267397549393,396.5658765348296,28.61762375078643,89.30606060606061,46200,0.0,1100.0,35.162044273803176
last_value,1,val,2,macro,197.82200046090955,330.03194427813327,28.404409442094916,89.83649350649351,46200,0.0,1100.0,35.33315161911135
last_value,1,val,3,macro,275.8943578961939,437.68713199748595,35.73773214379933,143.2998484848485,46200,0.0,1100.0,39.85184473012052
last_value,7,val,1,macro,157.3778764881355,196.59615741885767,18.64387967510454,22.115779220779224,46200,0.0,1100.0,23.17427712004838
last_value,7,val,2,macro,113.2536880803077,141.5317028943183,15.644832061652613,22.816450216450214,46200,0.0,1100.0,20.962227509910214
last_value,7,val,3,macro,204.29522304357675,297.88439220369537,27.327539087155017,40.662229437229435,46200,0.0,1100.0,32.95413139471577
last_value,14,val,1,macro,239.73540163001394,282.00912810600244,32.93511754249257,22.800800865800866,46200,0.0,1100.0,100.0
last_value,14,val,2,macro,81.41638032277775,113.09048768132111,11.408807500868404,13.65,46200,0.0,1100.0,15.769181178686292
last_value,14,val,3,macro,170.44325041964578,267.58883268096275,22.53370466039685,46.73562770562771,46200,0.0,1100.0,26.40183674172188
last_value,1,val,1,micro,234.85199903660887,425.15714197896585,27.571663990796303,89.30606060606061,46200,0.0,,
last_value,1,val,2,micro,197.85692296045826,353.5598619644612,27.43038451128077,89.83649350649351,46200,0.0,,
last_value,1,val,3,micro,276.1212925467878,469.4796365899111,34.60881288533829,143.2998484848485,46200,0.0,,
last_value,7,val,1,micro,157.67415730337078,216.8738805649472,18.148532412794868,22.11577922077922,46200,0.0,,
last_value,7,val,2,micro,113.05440872154647,155.31472387796416,15.167358665565878,22.816450216450217,46200,0.0,,
last_value,7,val,3,micro,204.68175601750548,318.6024207206516,26.307642586616698,40.662229437229435,46200,0.0,,
last_value,14,val,1,micro,174.64373456388924,250.98154337787375,19.94533247695044,22.800800865800866,46200,0.0,,
last_value,14,val,2,micro,81.17455830388693,128.67568065694863,11.05645646547941,13.65,46200,0.0,,
last_value,14,val,3,micro,170.57564242247082,288.13559161804005,21.852335068783667,46.73562770562771,46200,0.0,,
