model,horizon,split,fold,agg,MAE,RMSE,WAPE,Bias,N,training_time_seconds,stores,WAPE_p90
flaml_log,1,test,,macro,61.68866327709447,82.0441903612595,8.50279281804852,4.601674610173245,46200,1308.5044539000082,1100.0,11.007873436969632
flaml_log,1,test,,micro,61.847735125819966,92.86412787032535,8.364530987904415,4.601674610173245,46200,1308.5044539000082,,
flaml_log,7,test,,macro,54.92607579478354,70.33119728831507,7.769995717943195,-13.270013246535994,46200,1500.8721143000002,1100.0,9.839619427518041
flaml_log,7,test,,micro,54.954191430891164,77.37113837755523,7.4576168679857116,-13.270013246535992,46200,1500.8721143000002,,
flaml_log,14,test,,macro,53.53528727562812,68.42392303034494,7.351466959277565,0.8165483894334694,46200,1606.538052799995,1100.0,9.304715525316634
flaml_log,14,test,,micro,53.59391930272182,78.2843223432415,7.305905146623977,0.8165483894334693,46200,1606.538052799995,,
flaml_log,1,val,1,macro,82.9217649453387,113.36825811030518,10.065340529658094,-35.84784452730854,46200,1202.4588373999868,1100.0,12.129902390130589
flaml_log,1,val,1,micro,83.10558907353752,121.31383659179164,9.756610065454844,-35.847844527308546,46200,1202.4588373999868,,
flaml_log,7,val,1,macro,120.28581106272203,166.87034883361667,14.108613636947451,0.4598058338908405,46200,1211.184622699977,1100.0,16.580410026086017
flaml_log,7,val,1,micro,120.85655616201473,183.56307707464825,13.910771202569144,0.4598058338908406,46200,1211.184622699977,,
flaml_log,14,val,1,macro,133.47897424200926,172.5876771806423,16.477003088620272,3.8713318114732265,46200,1205.1187827000103,1100.0,20.01882820288901
flaml_log,14,val,1,micro,132.53353364611306,200.4371343043765,15.136102073846736,3.871331811473228,46200,1205.1187827000103,,
flaml_log,1,val,2,macro,59.374862354697896,81.15340419088287,8.530928800123903,5.201766498691247,46200,1199.920148699981,1100.0,11.14177617064485
flaml_log,1,val,2,micro,59.391099608483636,89.8699051596306,8.233832177477373,5.201766498691246,46200,1199.920148699981,,
flaml_log,7,val,2,macro,67.9657862355989,94.15815729658816,9.332135771175976,10.026069211092862,46200,1200.3170396999922,1100.0,12.445151774118736
flaml_log,7,val,2,micro,67.93869585608964,105.29217780268617,9.114642931423493,10.026069211092862,46200,1200.3170396999922,,
flaml_log,14,val,2,macro,70.16233016038743,94.07919076405356,9.81850543226395,-1.1292597664176645,46200,1449.763215999992,1100.0,12.768765360105649
flaml_log,14,val,2,micro,70.06312267798357,103.19902184379262,9.543013006916178,-1.1292597664176645,46200,1449.763215999992,,
flaml_log,1,val,3,macro,73.32298710947576,96.16564990247561,9.351952039560933,-7.935693061823379,46200,1244.3573270000052,1100.0,11.638140779227255
flaml_log,1,val,3,micro,73.94023272226809,108.5076732052115,9.26760720037457,-7.935693061823379,46200,1244.3573270000052,,
flaml_log,7,val,3,macro,98.65061251152615,129.01110785201942,13.127938427142755,0.8221511882204655,46200,1218.7244338000019,1100.0,16.01416074130327
flaml_log,7,val,3,micro,99.2729730435263,141.33590006872043,12.759505019668499,0.8221511882204652,46200,1218.7244338000019,,
flaml_log,14,val,3,macro,70.37785446312928,90.40397867046109,9.213051323338696,4.157373223573099,46200,1199.497709599993,1100.0,11.438619456112967
flaml_log,14,val,3,micro,70.92796665804033,103.39696776275036,9.086535868469527,4.1573732235730985,46200,1199.497709599993,,
