model,horizon,split,fold,agg,MAE,RMSE,WAPE,Bias,N,training_time_seconds,stores,WAPE_p90
autogluon_log,1,test,,macro,60.420639586027036,79.75284725091454,8.349179046896642,4.49523217298051,46200,1200.9262814999965,1100.0,10.632169664817487
autogluon_log,1,test,,micro,60.48516418112471,92.88882370909786,8.18025153341937,4.495232172980509,46200,1200.9262814999965,,
autogluon_log,7,test,,macro,60.19630457752596,76.19429657036002,8.456177260659448,-7.2779976785114755,46200,1200.9564734000014,1100.0,10.533819935711751
autogluon_log,7,test,,micro,60.24187426115232,84.11102168633455,8.175187477992857,-7.277997678511476,46200,1200.9564734000014,,
autogluon_log,14,test,,macro,53.45461371942857,68.22249130412818,7.309812675993336,3.635615565271551,46200,1201.0335427999962,1100.0,9.20779943381446
autogluon_log,14,test,,micro,53.52284881886128,78.65824636953525,7.296216842044552,3.6356155652715514,46200,1201.0335427999962,,
autogluon_log,1,val,1,macro,71.2819934262061,93.72569850372253,8.684366148643136,-15.055231963361988,46200,763.8710100000026,1100.0,10.807465569680105
autogluon_log,1,val,1,micro,71.38318271631873,100.9521482929202,8.380397597301956,-15.055231963361987,46200,763.8710100000026,,
autogluon_log,7,val,1,macro,113.90269338133967,164.66166969516962,13.184567676471167,11.958276249798148,46200,564.7061066000024,1100.0,15.46932223585601
autogluon_log,7,val,1,micro,114.44403768922908,183.59536398481055,13.172680691471115,11.958276249798148,46200,564.7061066000024,,
autogluon_log,14,val,1,macro,132.72866876914182,173.2217176785101,16.492566742446904,1.1585003112218046,46200,475.2980521999998,1100.0,20.310013959171393
autogluon_log,14,val,1,micro,130.850041412671,198.4070976371697,14.943837447794078,1.158500311221804,46200,475.2980521999998,,
autogluon_log,1,val,2,macro,55.83301171081921,77.93470088878445,8.051285271993041,0.49644020994485344,46200,1179.3498547000054,1100.0,11.001515083890531
autogluon_log,1,val,2,micro,55.794796798165,86.09887060140883,7.735249831052454,0.4964402099448536,46200,1179.3498547000054,,
autogluon_log,7,val,2,macro,64.71697414696165,91.5227480418323,8.905908947159237,14.050623617948931,46200,489.22553309999057,1100.0,11.879813193584019
autogluon_log,7,val,2,micro,64.64982532892554,101.81022720661635,8.673408666840588,14.050623617948931,46200,489.22553309999057,,
autogluon_log,14,val,2,macro,68.60481156142201,92.6946246276272,9.601482794369891,-2.0433384578591633,46200,456.6330206999846,1100.0,12.444724806578636
autogluon_log,14,val,2,micro,68.50328553088586,101.99246099654997,9.330553932663381,-2.0433384578591633,46200,456.6330206999846,,
autogluon_log,1,val,3,macro,66.63700448893184,88.1197255450299,8.49728054618953,7.677469869761651,46200,1200.9981255000166,1100.0,10.57586213506497
autogluon_log,1,val,3,micro,67.19710989557251,99.64974242023432,8.422429800183977,7.6774698697616515,46200,1200.9981255000166,,
autogluon_log,7,val,3,macro,96.83751858282845,126.91500883458627,12.850830385206164,3.0026109925696005,46200,1200.8642744000244,1100.0,15.954864945138361
autogluon_log,7,val,3,micro,97.45531701035672,140.39441296016273,12.525882608973808,3.0026109925696005,46200,1200.8642744000244,,
autogluon_log,14,val,3,macro,75.22458672303353,96.09651330443342,9.943811393515237,-2.7609527162660688,46200,965.9214823999791,1100.0,12.38155476265206
autogluon_log,14,val,3,micro,75.74316098168626,107.94364639621547,9.703407294467183,-2.7609527162660696,46200,965.9214823999791,,
