model,horizon,split,fold,agg,MAE,RMSE,WAPE,Bias,N,training_time_seconds,stores,WAPE_p90
last_value,1,val,3,macro,301.57223459907516,455.2039940305768,38.826155643132836,147.3106277056277,46200,0.0,1100.0,44.19027107664777
last_value,1,val,3,micro,301.80761193614,488.2985371645174,37.45046891667057,147.3106277056277,46200,0.0,,
last_value,7,val,3,macro,189.57268665300833,299.1279284867582,25.28959419832938,46.33701298701299,46200,0.0,1100.0,29.800025079512427
last_value,7,val,3,micro,189.6753218651953,320.2549531900093,24.326314163834766,46.33701298701299,46200,0.0,,
last_value,14,val,3,macro,153.28606830858536,263.90049996853554,20.548296332377305,41.888549783549784,46200,0.0,1100.0,24.070310715113003
last_value,14,val,3,micro,153.42472682029643,284.37201935335827,19.853445356080694,41.888549783549784,46200,0.0,,
seasonal_naive,1,test,,macro,205.64139875610465,301.52473680998463,28.431730984676072,97.05253246753247,46200,0.0,1100.0,33.40411882539542
seasonal_naive,1,test,,micro,206.15697469691634,336.160500298389,27.881480214545224,97.05253246753247,46200,0.0,,
seasonal_naive,7,test,,macro,127.06522025307481,155.37356491047154,17.97279572651761,-2.3351515151515154,46200,0.0,1100.0,24.32355519850548
seasonal_naive,7,test,,micro,126.9543121666499,169.56079065896108,17.2284696621944,-2.335151515151515,46200,0.0,,
seasonal_naive,14,test,,macro,216.1319733648033,308.23678057720974,30.099534671337164,107.1956277056277,46200,0.0,1100.0,34.79442712651132
seasonal_naive,14,test,,micro,216.5208595440592,343.02899498369953,29.516051124367976,107.1956277056277,46200,0.0,,
seasonal_naive,1,val,1,macro,272.35232075905134,384.0238295193805,36.62746426374149,107.76270562770563,46200,0.0,1100.0,42.947928904695814
seasonal_naive,1,val,1,micro,272.59792908858606,418.283055562751,35.71265817063974,107.76270562770563,46200,0.0,,
seasonal_naive,7,val,1,macro,187.48293862030886,266.0902666905774,25.56740472279899,35.731991341991346,46200,0.0,1100.0,32.128547744609556
seasonal_naive,7,val,1,micro,187.26755167735243,284.39624344109643,24.56903407487545,35.73199134199134,46200,0.0,,
seasonal_naive,14,val,1,macro,287.0905254452861,396.9971269842629,38.69410950068604,126.61748917748919,46200,0.0,1100.0,45.11239599560846
seasonal_naive,14,val,1,micro,287.75414717141643,434.34577086784026,37.85122102303512,126.61748917748918,46200,0.0,,
seasonal_naive,1,val,2,macro,303.68310010510834,441.06164614695655,39.09330847932233,137.99132034632032,46200,0.0,1100.0,44.69194273501996
seasonal_naive,1,val,2,micro,304.7463335887053,479.0884984483746,38.19665169384663,137.99132034632035,46200,0.0,,
seasonal_naive,7,val,2,macro,204.29522304357675,297.88439220369537,27.327539087155017,40.662229437229435,46200,0.0,1100.0,32.95413139471577
seasonal_naive,7,val,2,micro,204.68175601750548,318.6024207206516,26.307642586616698,40.662229437229435,46200,0.0,,
seasonal_naive,14,val,2,macro,303.0855897006454,435.5901843934032,39.77032623821004,156.014329004329,46200,0.0,1100.0,43.914785406383054
seasonal_naive,14,val,2,micro,304.0611729690946,474.6830215853225,38.95307992844314,156.014329004329,46200,0.0,,
seasonal_naive,1,val,3,macro,268.18909789087786,422.50214981425125,34.11301636784796,143.10073593073594,46200,0.0,1100.0,37.35814234634759
seasonal_naive,1,val,3,micro,269.53096876654314,461.9864811169049,33.445349847595466,143.10073593073594,46200,0.0,,
seasonal_naive,7,val,3,macro,189.57268665300833,299.1279284867582,25.28959419832938,46.33701298701299,46200,0.0,1100.0,29.800025079512427
seasonal_naive,7,val,3,micro,189.6753218651953,320.2549531900093,24.326314163834766,46.33701298701299,46200,0.0,,
seasonal_naive,14,val,3,macro,250.68262324740766,391.6670491647057,33.144649608211594,125.7337445887446,46200,0.0,1100.0,36.654996397769274
seasonal_naive,14,val,3,micro,252.0615871470302,432.57843400167934,32.61723876264072,125.73374458874459,46200,0.0,,
