model,horizon,split,fold,agg,MAE,RMSE,WAPE,Bias,N,training_time_seconds,stores,WAPE_p90
autogluon_log,1,test,,macro,57.78328700914937,74.33752137874878,7.9821306040132,-10.600410779537908,46200,1200.714875400001,1100.0,9.885736733106167
autogluon_log,7,test,,macro,49.95383535998845,64.7237127296958,6.9361575996243,-1.273990366004795,46200,1200.7974625999996,1100.0,8.764242283412699
autogluon_log,14,test,,macro,51.7719661179228,66.57053236221509,7.075806497606177,7.9485143318220866,46200,1200.7119031000038,1100.0,9.033871757595973
autogluon_log,1,test,,micro,57.92545563204139,83.69651662190468,7.834066480155021,-10.60041077953791,46200,1200.714875400001,,
autogluon_log,7,test,,micro,50.02941104342534,74.1181655630352,6.789294319106482,-1.2739903660047949,46200,1200.7974625999996,,
autogluon_log,14,test,,micro,51.83241712075427,77.22939182285002,7.065777758583286,7.948514331822088,46200,1200.7119031000038,,
autogluon_log,1,train,1,macro,46.95685889895619,63.81013724498272,6.3817218465570456,4.075635119813023,759000,829.4292045999973,1100.0,8.003501977132064
autogluon_log,1,train,2,macro,45.71032783018495,61.922010996476324,6.167280106510416,3.764646716439597,789800,1033.7849506999992,1100.0,7.574838683083344
autogluon_log,1,train,3,macro,38.03795312186771,51.17848482785036,5.1623574697232435,2.8471133828409423,789800,1200.5671076999934,1100.0,6.092228318157031
autogluon_log,1,train,,macro,38.36110169548123,51.827315755819036,5.205644273189676,2.4678110079282436,943800,1200.714875400001,1100.0,6.1606787249060115
autogluon_log,7,train,1,macro,50.209638086069425,67.40892859220516,6.72673821349424,4.570780076441307,759000,519.7542025999937,1100.0,8.114665527205506
autogluon_log,7,train,2,macro,49.61279636730162,68.86016058913282,6.6168058682642545,3.818385224929038,789800,594.1682064999986,1100.0,8.052483511186473
autogluon_log,7,train,3,macro,43.51159807393097,60.00635836440419,5.85015419298693,2.6058802055674084,789800,1200.531114999998,1100.0,7.073098517244943
autogluon_log,7,train,,macro,39.61456505804484,53.63916757000451,5.349195981488232,2.384527506449889,943800,1200.7974625999996,1100.0,6.254064821456007
autogluon_log,14,train,1,macro,60.023719905367855,82.78178723589019,8.026744351120666,5.6245918651928,759000,497.8476049000019,1100.0,9.901756551712278
autogluon_log,14,train,2,macro,61.052836789050886,84.39380161830938,8.089988432812873,5.8041758252135,789800,519.3887785999977,1100.0,9.937773156466704
autogluon_log,14,train,3,macro,48.53656119548406,67.08998400455958,6.4991574396435805,2.732724440396755,789800,1200.657497100001,1100.0,8.050870689681133
autogluon_log,14,train,,macro,40.34562703346489,54.63791312238443,5.440980894335617,2.6099068472718328,943800,1200.7119031000038,1100.0,6.465771597369582
autogluon_log,1,train,1,micro,47.31994880694627,71.04759914329574,6.244622126854514,4.075635119813022,759000,829.4292045999973,,
autogluon_log,1,train,2,micro,46.17931057478301,68.98306991165843,6.03390568489506,3.7646467164395987,789800,1033.7849506999992,,
autogluon_log,1,train,3,micro,38.389444586305906,56.28884494195574,5.016062064290866,2.8471133828409427,789800,1200.5671076999934,,
autogluon_log,1,train,,micro,38.69720676414267,56.988257448232964,5.063960072287742,2.467811007928243,943800,1200.714875400001,,
autogluon_log,7,train,1,micro,50.72822838925037,76.440543089195,6.6833789759300055,4.570780076441308,759000,519.7542025999937,,
autogluon_log,7,train,2,micro,50.25428865758608,78.37997922928955,6.556091101786023,3.818385224929038,789800,594.1682064999986,,
autogluon_log,7,train,3,micro,43.999934028731204,67.41132818114835,5.740158375943729,2.6058802055674084,789800,1200.531114999998,,
autogluon_log,7,train,,micro,39.98682185119697,59.31610619940313,5.231116496288471,2.3845275064498885,943800,1200.7974625999996,,
autogluon_log,14,train,1,micro,60.72588407684694,95.97008717669426,8.004781612339592,5.624591865192801,759000,497.8476049000019,,
autogluon_log,14,train,2,micro,61.98917846951631,98.36155347312081,8.08599792032825,5.8041758252134965,789800,519.3887785999977,,
autogluon_log,14,train,3,micro,49.137272362326506,76.55185276099992,6.40956844310757,2.7327244403967565,789800,1200.657497100001,,
autogluon_log,14,train,,micro,40.72046171148488,60.54550301686438,5.32422899629443,2.6099068472718328,943800,1200.7119031000038,,
autogluon_log,1,val,1,macro,67.33514641951241,85.9557304325929,8.11242821004383,-18.032160551793783,46200,829.4292045999973,1100.0,10.164808490655096
autogluon_log,1,val,2,macro,52.18207439129544,72.26283054983854,7.475225685127761,-2.084472542570539,46200,1033.7849506999992,1100.0,10.28996527745453
autogluon_log,1,val,3,macro,79.61124977723381,101.73661206802517,10.167039352830612,0.989028618410478,46200,1200.5671076999934,1100.0,12.262795799867083
autogluon_log,7,val,1,macro,93.97412886553698,151.10139077039844,10.961598808989848,2.7257281087117975,46200,519.7542025999937,1100.0,13.214957105756234
autogluon_log,7,val,2,macro,51.28767622043954,70.60716452647736,7.065009912524584,-0.30076729206523334,46200,594.1682064999986,1100.0,9.693613638721992
autogluon_log,7,val,3,macro,88.22956952532675,115.55143825254112,11.629140766071183,1.9040996562617574,46200,1200.531114999998,1100.0,14.268255381219166
autogluon_log,14,val,1,macro,119.5408994720077,164.32020516960824,14.413054660248404,1.2561138935480678,46200,497.8476049000019,1100.0,19.045643196934794
autogluon_log,14,val,2,macro,53.62362442744762,73.69964514013954,7.50950547177718,0.10301920773761315,46200,519.3887785999977,1100.0,10.213127969424772
autogluon_log,14,val,3,macro,73.78437932131243,95.81291806641984,9.726249779162364,-3.87900417927856,46200,1200.657497100001,1100.0,12.010942712953433
autogluon_log,1,val,1,micro,67.45499283256169,94.17649700705338,7.919227447542611,-18.032160551793783,46200,829.4292045999973,,
