model,horizon,split,fold,agg,MAE,RMSE,WAPE,Bias,N,training_time_seconds,stores,WAPE_p90
linear_regression_log,1,test,,macro,87.88510181835821,110.81525842700907,12.149450899412937,9.11299842277313,46200,4.0009870529174805,1100.0,18.11517199272914
linear_regression_log,1,test,,micro,88.78463083517178,132.28846232836227,12.007582724891293,9.112998422773128,46200,4.0009870529174805,,
linear_regression_log,7,test,,macro,82.14287569666674,101.90738519642295,11.218353473025212,-16.049348914701767,46200,4.979094743728638,1100.0,15.709778699582657
linear_regression_log,7,test,,micro,82.72464837081664,122.82584034212854,11.226236198274721,-16.049348914701767,46200,4.979094743728638,,
linear_regression_log,14,test,,macro,79.1628662889633,96.9277793608326,10.86190935476395,-13.792878125423956,46200,4.033097267150879,1100.0,15.381452474983508
linear_regression_log,14,test,,micro,79.81544405188399,118.95214741290869,10.880414626610872,-13.792878125423957,46200,4.033097267150879,,
linear_regression_log,1,val,1,macro,94.60786807516179,120.79871654421689,12.80094592437934,5.0266154017488605,46200,3.8050637245178223,1100.0,18.409039267693647
linear_regression_log,1,val,1,micro,95.23008283056838,140.238192189393,12.475954630545274,5.0266154017488605,46200,3.8050637245178223,,
linear_regression_log,7,val,1,macro,90.38624267765033,115.0397660967866,12.099962890747484,-6.290794475546665,46200,5.240427017211914,1100.0,16.35661228446419
linear_regression_log,7,val,1,micro,90.87617063850915,132.5998780164744,11.92272613708629,-6.290794475546665,46200,5.240427017211914,,
linear_regression_log,14,val,1,macro,91.32372706619677,117.90685278840388,12.330941197393976,0.7648340153427876,46200,5.09105658531189,1100.0,16.659663078022504
linear_regression_log,14,val,1,micro,91.92093151462338,134.62345414508428,12.09129227017061,0.7648340153427878,46200,5.09105658531189,,
linear_regression_log,1,val,2,macro,100.07531284643129,127.07450375527374,13.049976962741722,20.98596151581613,46200,4.004403352737427,1100.0,18.797740567926542
linear_regression_log,1,val,2,micro,101.2463847271174,148.05603306358378,12.690137555197904,20.985961515816125,46200,4.004403352737427,,
linear_regression_log,7,val,2,macro,107.95618484968925,136.24261803701447,13.931717327715322,24.079474733862128,46200,4.548266410827637,1100.0,17.7268405520889
linear_regression_log,7,val,2,micro,108.9363312479129,161.04156424400225,14.00153156259942,24.079474733862128,46200,4.548266410827637,,
linear_regression_log,14,val,2,macro,100.8290153698851,127.1931818416312,13.035959661671853,1.6594547290436061,46200,4.846160411834717,1100.0,17.09338500658979
linear_regression_log,14,val,2,micro,101.57562603078442,148.40839516511662,13.012787660202049,1.6594547290436061,46200,4.846160411834717,,
linear_regression_log,1,val,3,macro,98.70887759793675,123.46977009079461,12.692040159195322,23.507366945355667,46200,3.966965436935425,1100.0,18.417273023910823
linear_regression_log,1,val,3,micro,100.19114361978595,145.2028054216525,12.43244093741548,23.507366945355667,46200,3.966965436935425,,
linear_regression_log,7,val,3,macro,96.71747848611767,121.92091805257046,12.451380183444302,18.225815399075145,46200,5.127905368804932,1100.0,16.319574757717668
linear_regression_log,7,val,3,micro,97.84602840037438,146.17963419224384,12.54898741251468,18.225815399075145,46200,5.127905368804932,,
linear_regression_log,14,val,3,macro,92.45094083801108,116.84266374352386,12.030887164827027,-2.3241011714788495,46200,3.942323684692383,1100.0,16.00622351134781
linear_regression_log,14,val,3,micro,93.54671317081413,139.8705634017997,12.105118885778076,-2.324101171478849,46200,3.942323684692383,,
