artifact_prefix,split,fold,horizon,issue_start,issue_end,target_date,target_day_name,target_month,target_year,open_store_count,open_row_count,target_total_customers,mean_target_customers,total_abs_error,mae,rmse,mean_signed_error,daily_wape,promo_rate_target,schoolholiday_rate_target,stateholiday_rate_target,stateholiday_code,has_promo_heavy_target,has_schoolholiday_signal,has_stateholiday_signal,daily_wape_rank,daily_wape_p90_cutoff,is_top_decile_spike
autogluon,test,,14,2015-06-06,2015-07-17,2015-07-07,Tuesday,7,2015,1099,1099,734235.0,668.0937215650591,54312.60854619054,49.42002597469567,74.82649348131541,17.910142494913543,7.397169645439204,0.0,0.2575068243858053,0.0,0,0,1,0,11,9.562556639330914,0
autogluon,test,,14,2015-06-06,2015-07-17,2015-06-26,Friday,6,2015,1100,1100,751035.0,682.7590909090909,54680.41594295561,49.70946903905055,69.40165098814948,-34.81195717551118,7.28067479451099,0.0,0.0,0.0,0,0,0,0,12,9.562556639330914,0
autogluon,test,,14,2015-06-06,2015-07-17,2015-06-23,Tuesday,6,2015,1099,1099,723768.0,658.5696087352138,52230.11314929542,47.525125704545424,70.74420794009353,-24.46862580523682,7.216416468992194,0.0,0.0,0.0,0,0,0,0,13,9.562556639330914,0
autogluon,test,,14,2015-06-06,2015-07-17,2015-06-27,Saturday,6,2015,1100,1100,689373.0,626.7027272727273,49717.833294227734,45.19803026747976,66.1606311172259,-21.76890041346178,7.2120366324511895,0.0,0.0,0.0,0,0,0,0,14,9.562556639330914,0
autogluon,test,,14,2015-06-06,2015-07-17,2015-07-18,Saturday,7,2015,1098,1098,690676.0,629.0309653916212,49370.104581471,44.9636653747459,68.14746002461851,25.977012473983446,7.148084569533472,0.0,0.0,0.0,0,0,0,0,15,9.562556639330914,0
autogluon,val,1,1,2014-11-08,2014-12-19,2014-11-29,Saturday,11,2014,922,922,758510.0,822.6789587852495,47121.65651832657,51.1080873300722,77.15368632849284,2.3378713021674273,6.212397531782913,0.0,0.0,0.0,0,0,0,0,1,5.4883492734139745,1
autogluon,val,1,1,2014-11-08,2014-12-19,2014-12-06,Saturday,12,2014,922,922,712997.0,773.3156182212581,44070.31172665815,47.79860274041014,70.17609383364224,2.983681668346425,6.180995393621312,0.0,0.0,0.0,0,0,0,0,2,5.4883492734139745,1
autogluon,val,1,1,2014-11-08,2014-12-19,2014-12-12,Friday,12,2014,922,922,703697.0,763.2288503253797,42915.0795174632,46.54563938987332,62.772968660486285,-1.0344391742599224,6.098516764667634,0.0,0.0,0.0,0,0,0,0,3,5.4883492734139745,1
autogluon,val,1,1,2014-11-08,2014-12-19,2014-12-13,Saturday,12,2014,922,922,722840.0,783.9913232104121,44041.5969333423,47.7674587129526,68.90306795904054,16.58955274000035,6.092855532807024,0.0,0.0,0.0,0,0,0,0,4,5.4883492734139745,1
autogluon,val,1,1,2014-11-08,2014-12-19,2014-12-20,Saturday,12,2014,922,922,806180.0,874.3817787418656,44426.09343657982,48.184483119934725,63.7283452918296,-0.5952767524708441,5.51069158706242,0.0,0.0,0.0,0,0,0,0,5,5.4883492734139745,1
