artifact_prefix,split,fold,horizon,target_date,target_day_name,daily_wape,total_abs_error,target_total_customers,mean_signed_error,promo_rate_target,schoolholiday_rate_target,stateholiday_code
autogluon,val,1,14,2014-11-25,Tuesday,3.858611965234849,30695.759802998702,795513.0,-4.129388220891308,1.0,0.0,0
autogluon,val,1,14,2014-11-26,Wednesday,4.256469999718976,32414.89189465988,761544.0,4.190349252400084,1.0,0.0,0
autogluon,val,1,14,2014-11-27,Thursday,4.698797461941972,37274.52653014404,793278.0,-7.757160533828601,1.0,0.0,0
autogluon,val,1,14,2014-11-28,Friday,4.593051833201934,41037.586144627654,893471.0,6.755071587577098,1.0,0.0,0
autogluon,val,1,14,2014-11-29,Saturday,6.778547063474048,51415.957331157,758510.0,7.111274119513053,0.0,0.0,0
autogluon,val,1,14,2014-11-30,Sunday,4.212221593320611,1626.170268317355,38606.0,37.171496836304705,0.0,0.0,0
autogluon,val,1,14,2014-12-01,Monday,4.551054880925475,43335.23559727,952202.0,-7.419553519875148,1.0,0.0,0
autogluon,val,1,14,2014-12-02,Tuesday,4.389250990754643,37498.3807417448,854323.0,-0.1591029840834053,1.0,0.0,0
autogluon,val,1,14,2014-12-03,Wednesday,4.578208458082353,36709.58622569548,801833.0,2.3247499642222222,1.0,0.0,0
autogluon,val,1,14,2014-12-04,Thursday,4.16287629488919,34819.08827694922,836419.0,1.2619275462548099,1.0,0.0,0
autogluon,val,1,14,2014-12-05,Friday,5.82763933990614,55352.31708387009,949824.0,22.83075777691021,1.0,0.0,0
autogluon,val,1,14,2014-12-06,Saturday,6.3178206791275215,45045.87190755885,712997.0,5.7437964589826676,0.0,0.0,0
autogluon,val,1,14,2014-12-07,Sunday,4.392117866793712,1520.9904172706624,34630.0,-18.18935234997975,0.0,0.0,0
autogluon,val,1,14,2014-12-08,Monday,4.151499129937042,30999.576123170285,746708.0,2.389185921706332,0.0,0.0,0
autogluon,val,1,14,2014-12-09,Tuesday,4.168539020336535,29919.772189245887,717752.0,2.868585577868391,0.0,0.0,0
autogluon,val,1,14,2014-12-10,Wednesday,4.220931925732446,27895.928050569444,660895.0,-2.776688213493508,0.0,0.0,0
autogluon,val,1,14,2014-12-11,Thursday,4.685750619493876,32142.093804443026,685954.0,-2.6179764526513374,0.0,0.0,0
autogluon,val,1,14,2014-12-12,Friday,5.997323391991525,42202.9847897426,703697.0,-0.5784574759814186,0.0,0.0,0
autogluon,val,1,14,2014-12-13,Saturday,6.006253434953457,43415.60232921757,722840.0,10.419848282436934,0.0,0.0,0
autogluon,val,1,14,2014-12-14,Sunday,3.505708871354903,1284.1061024885876,36629.0,35.608508713279086,0.0,0.0,0
autogluon,val,1,14,2014-12-15,Monday,4.88859769241054,50846.98900243897,1040114.0,3.5013773114121767,1.0,0.0,0
autogluon,val,1,14,2014-12-16,Tuesday,4.218593827929692,40848.93933741117,968307.0,3.276640091473209,1.0,0.0,0
autogluon,val,1,14,2014-12-17,Wednesday,4.79513595330832,42145.12121266029,878914.0,-10.475563717794516,1.0,0.0,0
autogluon,val,1,14,2014-12-18,Thursday,4.118792846440343,39100.85375325518,949328.0,14.246827469612274,1.0,0.0,0
autogluon,val,1,14,2014-12-19,Friday,4.777432404269807,43866.62320762558,918205.0,-6.027767095437583,1.0,0.0,0
autogluon,val,1,14,2014-12-20,Saturday,5.284850532699256,42605.40802451486,806180.0,-0.7247222844911562,0.0,0.0,0
autogluon,val,1,14,2014-12-21,Sunday,6.73446208459135,2709.0047181477166,40226.0,7.878765341725274,0.0,0.0,0
autogluon,val,1,14,2014-12-22,Monday,5.71721581091338,63677.606463897806,1113787.0,4.970549149007738,0.0,1.0,0
autogluon,val,1,14,2014-12-23,Tuesday,5.38111450191958,59958.15354817359,1114233.0,16.867835604271008,0.0,1.0,0
autogluon,val,1,14,2014-12-24,Wednesday,10.441142688890213,51498.32602727875,493225.0,7.704515031487974,0.0,1.0,0
autogluon,val,1,14,2014-12-25,Thursday,5.719791519380083,1398.546224403624,24451.0,49.65720272148147,0.0,1.0,c
autogluon,val,1,14,2014-12-26,Friday,5.8412296645773925,1879.7077060610047,32180.0,-6.090576475421382,0.0,1.0,c
autogluon,val,1,14,2014-12-27,Saturday,8.865301692108535,57175.5221210171,644936.0,8.222855854849614,0.0,0.14316702819956617,0
autogluon,val,1,14,2014-12-28,Sunday,3.7233248162861554,1312.2485982518926,35244.0,24.85136625978762,0.0,0.17391304347826086,0
autogluon,val,1,14,2014-12-29,Monday,5.102820385733478,40309.67860889776,789949.0,0.14471737833120582,0.0,1.0,0
autogluon,val,1,14,2014-12-30,Tuesday,5.517932009630191,45229.66099313723,819685.0,5.54260657346217,0.0,1.0,0
autogluon,val,1,14,2014-12-31,Wednesday,9.232609982708485,40376.41928078006,437324.0,6.311588919376697,0.0,1.0,0
autogluon,val,1,14,2015-01-01,Thursday,5.154035237509107,1187.9535818934742,23049.0,-18.978415844599724,0.0,1.0,a
autogluon,val,1,14,2015-01-02,Friday,5.283962569057392,43473.167961411404,822738.0,7.585713314204607,0.0,1.0,0
autogluon,val,2,1,2015-01-18,Sunday,2.9923021432222696,1013.0139675664672,33854.0,-1.8473810428144708,0.0,0.0,0
autogluon,val,2,1,2015-01-19,Monday,4.630751549514546,35412.37586447863,764722.0,7.324053119034916,0.0,0.0,0
autogluon,val,2,1,2015-01-20,Tuesday,4.8766609200517275,33879.43134343857,694726.0,4.090421383252242,0.0,0.0,0
autogluon,val,2,1,2015-01-21,Wednesday,4.4077851919458935,30781.283031583032,698339.0,-0.2675802780174591,0.0,0.0,0
autogluon,val,2,1,2015-01-22,Thursday,4.309996494661648,30250.48619715181,701868.0,7.070595090630137,0.0,0.0,0
autogluon,val,2,1,2015-01-23,Friday,4.312407241967228,31558.541189295527,731808.0,0.43747028111097486,0.0,0.0,0
autogluon,val,2,1,2015-01-24,Saturday,8.313943810586354,52649.961387614516,633273.0,-0.443225810167736,0.0,0.0,0
autogluon,val,2,1,2015-01-25,Sunday,5.432932598563553,1732.6165350079025,31891.0,10.400345415355373,0.0,0.0,0
autogluon,val,2,1,2015-01-26,Monday,5.578141081595132,50706.30649709443,909018.0,-1.6064706343505233,1.0,0.0,0
autogluon,val,2,1,2015-01-27,Tuesday,5.138048083920526,43699.40723662911,850506.0,0.759524754127357,1.0,0.0,0
autogluon,val,2,1,2015-01-28,Wednesday,4.160453278728918,33336.67200913514,801275.0,5.92089063831035,1.0,0.0,0
autogluon,val,2,1,2015-01-29,Thursday,5.10890494034192,41534.630829238755,812985.0,-4.670601154113217,1.0,0.0,0
autogluon,val,2,1,2015-01-30,Friday,6.322778730592497,58316.63215472455,922326.0,5.21010030010186,1.0,0.0,0
autogluon,val,2,1,2015-01-31,Saturday,5.667576258115535,43197.92618478112,762194.0,7.376022743138896,0.0,0.0,0
autogluon,val,2,1,2015-02-01,Sunday,4.30701318561542,1611.4689833980096,37415.0,-25.41525266456886,0.0,0.0,0
autogluon,val,2,1,2015-02-02,Monday,5.8680531554593625,58359.02092220601,994521.0,9.646662704837615,1.0,0.18471337579617833,0
autogluon,val,2,1,2015-02-03,Tuesday,4.388541096685822,39336.86366178723,896354.0,2.5098076898170354,1.0,0.18471337579617833,0
autogluon,val,2,1,2015-02-04,Wednesday,4.031287332016154,33688.8635405592,835685.0,-4.454940763697548,1.0,0.16393442622950818,0
autogluon,val,2,1,2015-02-05,Thursday,4.338644912238529,36200.43832714285,834372.0,-0.7865069083140006,1.0,0.1637852593266606,0
autogluon,val,2,1,2015-02-06,Friday,3.8179335904459433,33296.73335298173,872114.0,2.327055093039264,1.0,0.16454545454545455,0
autogluon,val,2,1,2015-02-07,Saturday,5.176849309388673,36957.00953479479,713890.0,0.1509693758459553,0.0,0.0,0
autogluon,val,2,1,2015-02-08,Sunday,4.688520495437628,1690.8680314746262,36064.0,5.563297397793369,0.0,0.0,0
autogluon,val,2,1,2015-02-09,Monday,5.013317323158436,38158.46373983458,761142.0,0.21942569627504754,0.0,0.11454545454545455,0
autogluon,val,2,1,2015-02-10,Tuesday,4.464545167218613,33513.510106791575,750659.0,-1.7536879536548213,0.0,0.11454545454545455,0
autogluon,val,2,1,2015-02-11,Wednesday,5.874445145473177,44269.99484964023,753603.0,12.068867848464462,0.0,0.11454545454545455,0
autogluon,val,2,1,2015-02-12,Thursday,7.301209542348097,52946.254250341124,725171.0,-5.164010870248373,0.0,0.11464968152866242,0
autogluon,val,2,1,2015-02-13,Friday,4.086945102983421,33539.760204339625,820656.0,5.5602701325226835,0.0,0.11454545454545455,0
autogluon,val,2,1,2015-02-14,Saturday,6.021781407846699,44396.90822125952,737272.0,15.77207779723876,0.0,0.0,0
autogluon,val,2,1,2015-02-15,Sunday,4.437827685220115,1690.812348068864,38100.0,73.75328528991756,0.0,0.0,0
autogluon,val,2,1,2015-02-16,Monday,12.93606564870263,113132.75021269832,874553.0,23.743548117230635,1.0,0.2350187265917603,0
autogluon,val,2,1,2015-02-17,Tuesday,7.244955520098705,59998.22974503501,828138.0,2.5863824868236134,1.0,0.229014598540146,0
autogluon,val,2,1,2015-02-18,Wednesday,4.676451599910824,38731.026853685435,828214.0,7.439637799156023,1.0,0.22789425706472197,0
autogluon,val,2,1,2015-02-19,Thursday,4.442557988687206,37327.127455807975,840217.0,9.46118134177849,1.0,0.22859744990892533,0
autogluon,val,2,1,2015-02-20,Friday,4.351022547522372,36779.106573755664,845298.0,2.155416336237396,1.0,0.22859744990892533,0
autogluon,val,2,1,2015-02-21,Saturday,5.874039294228249,40617.983132908324,691483.0,2.338988935948848,0.0,0.0,0
autogluon,val,2,1,2015-02-22,Sunday,2.27317883908147,803.2277427894373,35335.0,23.384210001606547,0.0,0.0,0
autogluon,val,2,1,2015-02-23,Monday,6.556681130435258,46562.27104778599,710150.0,-2.7544676159992774,0.0,0.0,0
autogluon,val,2,1,2015-02-24,Tuesday,4.576848391081138,32933.07874589562,719558.0,2.6730241152390963,0.0,0.0,0
autogluon,val,2,1,2015-02-25,Wednesday,4.174783071034534,29694.68926246941,711287.0,-0.23010029039468458,0.0,0.0,0
autogluon,val,2,1,2015-02-26,Thursday,4.5006041704649915,33535.71190371943,745138.0,3.5195362254983045,0.0,0.0,0
autogluon,val,2,1,2015-02-27,Friday,5.820034058572828,48001.196500804086,824758.0,-6.250200635520765,0.0,0.0,0
autogluon,val,2,1,2015-02-28,Saturday,5.148645347816647,39886.09213145426,774691.0,15.186236949135282,0.0,0.0,0
autogluon,val,2,7,2015-01-24,Saturday,7.1307092784643995,45156.856569009855,633273.0,-1.9425915309557162,0.0,0.0,0
autogluon,val,2,7,2015-01-25,Sunday,4.322582369289088,1378.514743389983,31891.0,-31.203777109384713,0.0,0.0,0
autogluon,val,2,7,2015-01-26,Monday,5.090782047515737,46276.1251526866,909018.0,-2.943996775535749,1.0,0.0,0
autogluon,val,2,7,2015-01-27,Tuesday,5.677735480526781,48289.480926009106,850506.0,4.515322827164169,1.0,0.0,0
autogluon,val,2,7,2015-01-28,Wednesday,4.724855254129319,37859.0839375247,801275.0,0.37103814369541527,1.0,0.0,0
autogluon,val,2,7,2015-01-29,Thursday,4.957231877249988,40301.55157726082,812985.0,-1.765705731370311,1.0,0.0,0
autogluon,val,2,7,2015-01-30,Friday,6.035856786384736,55670.276463590875,922326.0,5.162520047691751,1.0,0.0,0
autogluon,val,2,7,2015-01-31,Saturday,5.360344809290945,40856.22651572702,762194.0,4.9736816032863995,0.0,0.0,0
autogluon,val,2,7,2015-02-01,Sunday,4.392399199775539,1643.416160596018,37415.0,9.486011634565914,0.0,0.0,0
autogluon,val,2,7,2015-02-02,Monday,6.132187378744472,60985.89124096332,994521.0,7.891401709846071,1.0,0.18471337579617833,0
autogluon,val,2,7,2015-02-03,Tuesday,4.399503763878379,39435.12796767441,896354.0,3.112227830882334,1.0,0.18471337579617833,0
autogluon,val,2,7,2015-02-04,Wednesday,4.085325952174343,34140.456183428156,835685.0,-0.4507940808534967,1.0,0.16393442622950818,0
autogluon,val,2,7,2015-02-05,Thursday,4.501860982778692,37562.26751923023,834372.0,2.6361849545895515,1.0,0.1637852593266606,0
autogluon,val,2,7,2015-02-06,Friday,3.710345027483317,32358.43843298586,872114.0,-0.9903822383445433,1.0,0.16454545454545455,0
autogluon,val,2,7,2015-02-07,Saturday,6.0088687942990235,42896.7134356213,713890.0,-2.1014822333343006,0.0,0.0,0
autogluon,val,2,7,2015-02-08,Sunday,6.207354255275821,2238.6202386226723,36064.0,-47.710945376584796,0.0,0.0,0
autogluon,val,2,7,2015-02-09,Monday,4.9173680971990015,37428.15388238242,761142.0,-3.8971095980384507,0.0,0.11454545454545455,0
autogluon,val,2,7,2015-02-10,Tuesday,4.624263530707409,34712.45037697293,750659.0,-0.5160517287537199,0.0,0.11454545454545455,0
autogluon,val,2,7,2015-02-11,Wednesday,6.162748007605773,46442.65386775733,753603.0,5.346247129299392,0.0,0.11454545454545455,0
autogluon,val,2,7,2015-02-12,Thursday,7.2930516654647395,52887.095692967305,725171.0,-1.6671355570127355,0.0,0.11464968152866242,0
autogluon,val,2,7,2015-02-13,Friday,4.572338324155703,37523.16879748323,820656.0,10.755918635243324,0.0,0.11454545454545455,0
autogluon,val,2,7,2015-02-14,Saturday,6.431093803334094,47414.65390571734,737272.0,12.35961346190266,0.0,0.0,0
autogluon,val,2,7,2015-02-15,Sunday,4.545421007742191,1731.805403949775,38100.0,32.216538105535456,0.0,0.0,0
autogluon,val,2,7,2015-02-16,Monday,12.431283702186056,108718.16455597922,874553.0,20.402213696357887,1.0,0.2350187265917603,0
autogluon,val,2,7,2015-02-17,Tuesday,7.76714069660199,64322.64362202579,828138.0,5.275387782333149,1.0,0.229014598540146,0
autogluon,val,2,7,2015-02-18,Wednesday,4.524007508978603,37468.46355041205,828214.0,3.7535890635650815,1.0,0.22789425706472197,0
autogluon,val,2,7,2015-02-19,Thursday,4.417697963165363,37118.24929516912,840217.0,9.762291672818051,1.0,0.22859744990892533,0
autogluon,val,2,7,2015-02-20,Friday,4.840826402818453,40919.40876649633,845298.0,-0.7837287330538292,1.0,0.22859744990892533,0
autogluon,val,2,7,2015-02-21,Saturday,5.139046107836699,35535.63019785244,691483.0,-3.548841476926804,0.0,0.0,0
autogluon,val,2,7,2015-02-22,Sunday,3.148304790349744,1112.453497670082,35335.0,34.912478387542535,0.0,0.0,0
autogluon,val,2,7,2015-02-23,Monday,6.272448868302304,44543.79563824881,710150.0,-3.2764787214025737,0.0,0.0,0
autogluon,val,2,7,2015-02-24,Tuesday,4.5713950244467405,32893.838610008475,719558.0,2.8350401742683418,0.0,0.0,0
autogluon,val,2,7,2015-02-25,Wednesday,4.540666754275728,32297.1723364852,711287.0,-4.93224023778084,0.0,0.0,0
autogluon,val,2,7,2015-02-26,Thursday,4.500592875334535,33535.62773941025,745138.0,5.286625069413431,0.0,0.0,0
autogluon,val,2,7,2015-02-27,Friday,5.636781712320815,46489.80811490291,824758.0,-3.6965499592447566,0.0,0.0,0
autogluon,val,2,7,2015-02-28,Saturday,4.752888666945422,36820.20074284616,774691.0,10.59508318442304,0.0,0.0,0
autogluon,val,2,7,2015-03-01,Sunday,5.393272924318943,2058.828006129513,38174.0,-55.17113092211859,0.0,0.0,0
autogluon,val,2,7,2015-03-02,Monday,5.047944642185857,51737.49518558413,1024922.0,8.309127410012664,1.0,0.025500910746812388,0
autogluon,val,2,7,2015-03-03,Tuesday,4.975965785328622,45435.444066519936,913098.0,2.9549312034513067,1.0,0.025500910746812388,0
autogluon,val,2,7,2015-03-04,Wednesday,4.077583546922481,34705.41451541491,851127.0,-12.214426405541568,1.0,0.025500910746812388,0
autogluon,val,2,7,2015-03-05,Thursday,3.990978304941492,34391.97617435196,861743.0,-4.803738325216538,1.0,0.025500910746812388,0
autogluon,val,2,7,2015-03-06,Friday,3.567143648323018,31677.840811750142,888045.0,0.23315601111184114,1.0,0.025500910746812388,0
autogluon,val,2,14,2015-01-31,Saturday,5.917951474217784,45106.27105939949,762194.0,9.501149435863468,0.0,0.0,0
autogluon,val,2,14,2015-02-01,Sunday,4.160529127488683,1556.6619730498908,37415.0,8.494729514247398,0.0,0.0,0
autogluon,val,2,14,2015-02-02,Monday,5.745975117844903,57144.92920174231,994521.0,2.3584175255929223,1.0,0.18471337579617833,0
autogluon,val,2,14,2015-02-03,Tuesday,4.343778420684276,38935.63162494034,896354.0,2.926199961842017,1.0,0.18471337579617833,0
autogluon,val,2,14,2015-02-04,Wednesday,4.1057067007570645,34310.77504222168,835685.0,0.169876482229443,1.0,0.16393442622950818,0
autogluon,val,2,14,2015-02-05,Thursday,4.649662561424713,38795.48250701061,834372.0,3.62512718169434,1.0,0.1637852593266606,0
autogluon,val,2,14,2015-02-06,Friday,3.8791755900044156,33830.83340501111,872114.0,5.518315133776044,1.0,0.16454545454545455,0
autogluon,val,2,14,2015-02-07,Saturday,4.941617633381202,35277.714122945064,713890.0,1.1990898385910553,0.0,0.0,0
autogluon,val,2,14,2015-02-08,Sunday,5.258822871750376,1896.5418804680558,36064.0,11.53802446059562,0.0,0.0,0
autogluon,val,2,14,2015-02-09,Monday,5.046363212782761,38409.98988503896,761142.0,4.883161044116299,0.0,0.11454545454545455,0
autogluon,val,2,14,2015-02-10,Tuesday,4.640884698325648,34837.21866760433,750659.0,1.6315462850986395,0.0,0.11454545454545455,0
autogluon,val,2,14,2015-02-11,Wednesday,6.194146196272881,46679.271559498324,753603.0,7.385821640395874,0.0,0.11454545454545455,0
autogluon,val,2,14,2015-02-12,Thursday,7.546779750591067,54727.058185158756,725171.0,-4.694398524339315,0.0,0.11464968152866242,0
autogluon,val,2,14,2015-02-13,Friday,4.491660749749505,36861.083442464296,820656.0,0.01599292715161627,0.0,0.11454545454545455,0
autogluon,val,2,14,2015-02-14,Saturday,6.617494899350213,48788.936994337295,737272.0,12.732320277228542,0.0,0.0,0
autogluon,val,2,14,2015-02-15,Sunday,5.0959275282836805,1941.5483882760823,38100.0,33.84514177311988,0.0,0.0,0
autogluon,val,2,14,2015-02-16,Monday,12.642766507976486,110567.6937785036,874553.0,18.6858315433024,1.0,0.2350187265917603,0
autogluon,val,2,14,2015-02-17,Tuesday,7.3184557733867965,60606.91327260995,828138.0,1.818013789664734,1.0,0.229014598540146,0
autogluon,val,2,14,2015-02-18,Wednesday,4.83106115000668,40011.52479291632,828214.0,8.378260264565418,1.0,0.22789425706472197,0
autogluon,val,2,14,2015-02-19,Thursday,4.790598183184688,40251.420336808886,840217.0,14.701899254433172,1.0,0.22859744990892533,0
autogluon,val,2,14,2015-02-20,Friday,4.779763259368174,40403.24323617399,845298.0,1.2453361455919083,1.0,0.22859744990892533,0
autogluon,val,2,14,2015-02-21,Saturday,5.810469712432888,40178.41028162231,691483.0,-0.6707676729843044,0.0,0.0,0
autogluon,val,2,14,2015-02-22,Sunday,3.443370400295278,1216.7149309443364,35335.0,7.836061834703808,0.0,0.0,0
autogluon,val,2,14,2015-02-23,Monday,6.955667929787726,49395.67580338754,710150.0,-7.751085971440861,0.0,0.0,0
autogluon,val,2,14,2015-02-24,Tuesday,5.271150051025288,37928.98188415654,719558.0,-3.107401919506339,0.0,0.0,0
autogluon,val,2,14,2015-02-25,Wednesday,4.487023488201531,31915.61475852402,711287.0,-9.597586497803498,0.0,0.0,0
autogluon,val,2,14,2015-02-26,Thursday,4.72756772844742,35226.90362039854,745138.0,2.7523833879554043,0.0,0.0,0
autogluon,val,2,14,2015-02-27,Friday,5.495775498309709,45326.848084349185,824758.0,0.5262147588611402,0.0,0.0,0
autogluon,val,2,14,2015-02-28,Saturday,4.5472816640720275,35227.38179621623,774691.0,11.945017045682677,0.0,0.0,0
autogluon,val,2,14,2015-03-01,Sunday,4.5899334809913555,1752.16120703364,38174.0,-43.357746495037716,0.0,0.0,0
autogluon,val,2,14,2015-03-02,Monday,4.7900757748923315,49094.54043354198,1024922.0,8.645119096070552,1.0,0.025500910746812388,0
autogluon,val,2,14,2015-03-03,Tuesday,4.5539830598454225,41582.328239787355,913098.0,10.924852309742498,1.0,0.025500910746812388,0
autogluon,val,2,14,2015-03-04,Wednesday,4.241639214385825,36101.73659622564,851127.0,-7.406960235702995,1.0,0.025500910746812388,0
autogluon,val,2,14,2015-03-05,Thursday,3.9851776223705935,34341.98919834502,861743.0,-2.1029558766743426,1.0,0.025500910746812388,0
autogluon,val,2,14,2015-03-06,Friday,3.6617428777685346,32517.924538879583,888045.0,-5.894173229529471,1.0,0.025500910746812388,0
autogluon,val,2,14,2015-03-07,Saturday,4.761434131542246,34405.50404808717,722587.0,1.237184276090734,0.0,0.0,0
autogluon,val,2,14,2015-03-08,Sunday,9.017533900095914,3388.7892396560446,37580.0,16.877145755346046,0.0,0.0,0
autogluon,val,2,14,2015-03-09,Monday,4.417557398777708,34693.50790917067,785355.0,0.5017593298947393,0.0,0.025500910746812388,0
autogluon,val,2,14,2015-03-10,Tuesday,4.525555501540022,32901.195796191096,727009.0,5.043363362879682,0.0,0.025500910746812388,0
autogluon,val,2,14,2015-03-11,Wednesday,4.384090332462893,31863.217809113707,726792.0,2.2409655617027733,0.0,0.02552415679124886,0
autogluon,val,2,14,2015-03-12,Thursday,4.221849858008983,31218.088808560202,739441.0,7.466098726365724,0.0,0.02552415679124886,0
autogluon,val,2,14,2015-03-13,Friday,3.905201492919215,30241.95846519626,774402.0,-2.6227166670148225,0.0,0.02552415679124886,0
autogluon,val,3,1,2015-03-29,Sunday,7.396883645680323,2758.963631002304,37299.0,-58.18693356319246,0.0,0.03125,0
autogluon,val,3,1,2015-03-30,Monday,5.261645126008176,55263.006142012615,1050299.0,-4.788263301685627,1.0,0.7563636363636363,0
autogluon,val,3,1,2015-03-31,Tuesday,6.833828164858592,65254.51668919348,954875.0,4.633229217100441,1.0,0.7563636363636363,0
autogluon,val,3,1,2015-04-01,Wednesday,5.253156850971444,53525.46578591824,1018920.0,9.432142181470667,1.0,0.86,0
autogluon,val,3,1,2015-04-02,Thursday,6.110090574585599,67498.96488922181,1104713.0,10.128869692720205,1.0,0.9745454545454545,0
autogluon,val,3,1,2015-04-03,Friday,3.7543169430659744,1482.5797608167534,39490.0,-19.45903455430598,1.0,0.9411764705882353,b
autogluon,val,3,1,2015-04-04,Saturday,5.951279751706513,57876.01704695328,972497.0,4.226271359608311,0.0,0.12,0
autogluon,val,3,1,2015-04-05,Sunday,7.247845662663259,2676.484446308288,36928.0,11.46206476741427,0.0,0.125,0
autogluon,val,3,1,2015-04-06,Monday,3.550575540535953,1636.176220589778,46082.0,13.050614265566038,0.0,0.96875,b
autogluon,val,3,1,2015-04-07,Tuesday,4.827763517088137,43513.79124275948,901324.0,11.740659897180258,0.0,0.9263636363636364,0
autogluon,val,3,1,2015-04-08,Wednesday,4.725199524159081,36914.487234607026,781226.0,3.726764047447069,0.0,0.9263636363636364,0
autogluon,val,3,1,2015-04-09,Thursday,4.624239558243857,35542.41391101369,768611.0,-2.3868377747170655,0.0,0.92616226071103,0
autogluon,val,3,1,2015-04-10,Friday,4.400912071797845,33876.19670914678,769754.0,4.074727697798188,0.0,0.9263636363636364,0
autogluon,val,3,1,2015-04-11,Saturday,5.4839145169168635,38471.250671381706,701529.0,0.23440932542940263,0.0,0.0,0
autogluon,val,3,1,2015-04-12,Sunday,4.0473757962850625,1697.793199025658,41948.0,18.044403683077398,0.0,0.0,0
autogluon,val,3,1,2015-04-13,Monday,4.033262870852567,41546.2375063652,1030090.0,2.5474695024878287,1.0,0.10363636363636364,0
autogluon,val,3,1,2015-04-14,Tuesday,4.568115126050328,41323.07806794875,904598.0,2.7885994438090385,1.0,0.10363636363636364,0
autogluon,val,3,1,2015-04-15,Wednesday,4.712190575628996,38907.285291513195,825673.0,-4.469748772629854,1.0,0.10382513661202186,0
autogluon,val,3,1,2015-04-16,Thursday,4.038405997866218,34834.805528874254,862588.0,-3.433473126791171,1.0,0.10363636363636364,0
autogluon,val,3,1,2015-04-17,Friday,4.280526379625297,37964.801760908886,886919.0,2.4962040226134006,1.0,0.10363636363636364,0
autogluon,val,3,1,2015-04-18,Saturday,5.388993333977619,38772.67534936883,719479.0,3.9431304220464973,0.0,0.0,0
autogluon,val,3,1,2015-04-19,Sunday,4.621786586659707,1949.839325179997,42188.0,40.24681294101186,0.0,0.0,0
autogluon,val,3,1,2015-04-20,Monday,4.560242957607801,35767.627203982716,784336.0,8.06710585434897,0.0,0.0,0
autogluon,val,3,1,2015-04-21,Tuesday,4.6236621475007285,33765.67993076832,730280.0,0.4357480700486081,0.0,0.0,0
autogluon,val,3,1,2015-04-22,Wednesday,4.648710798340099,33102.95823679203,712089.0,2.3511042482159223,0.0,0.0,0
autogluon,val,3,1,2015-04-23,Thursday,4.578758512387761,33170.58710506752,724445.0,3.8304593140147665,0.0,0.0,0
autogluon,val,3,1,2015-04-24,Friday,4.452618914974927,33227.401495865495,746244.0,-1.3978641262761171,0.0,0.0,0
autogluon,val,3,1,2015-04-25,Saturday,5.935865023551443,40813.167783782425,687569.0,-1.0827941552452138,0.0,0.0,0
autogluon,val,3,1,2015-04-26,Sunday,4.348044023844521,1752.3487024898188,40302.0,23.025691977459978,0.0,0.0,0
autogluon,val,3,1,2015-04-27,Monday,4.77150050402478,46927.182592028264,983489.0,-4.710436831415141,1.0,0.0,0
autogluon,val,3,1,2015-04-28,Tuesday,5.0894337047155815,45676.19156404797,897471.0,-4.994538714568052,1.0,0.0,0
autogluon,val,3,1,2015-04-29,Wednesday,4.055037806915209,37587.44304439529,926932.0,-2.1961113104286563,1.0,0.0,0
autogluon,val,3,1,2015-04-30,Thursday,5.605268061468647,61614.22758527566,1099220.0,11.344907967746375,1.0,0.0,0
autogluon,val,3,1,2015-05-01,Friday,5.5608325211234675,2381.0928772198577,42819.0,79.16386502321977,1.0,0.0,a
autogluon,val,3,1,2015-05-02,Saturday,5.317820856471384,48053.63731816662,903634.0,8.106405929702817,0.0,0.0,0
autogluon,val,3,1,2015-05-03,Sunday,3.0575650381902393,1297.8446317606108,42447.0,-21.822125383931557,0.0,0.0,0
autogluon,val,3,1,2015-05-04,Monday,4.0426764254296135,42510.07669661278,1051533.0,8.385080742454482,1.0,0.0,0
autogluon,val,3,1,2015-05-05,Tuesday,4.490554305399062,39267.29287921767,874442.0,2.3223006727572852,1.0,0.0,0
autogluon,val,3,1,2015-05-06,Wednesday,4.072758337702245,35336.75825848963,867637.0,0.36505281846991483,1.0,0.0,0
autogluon,val,3,1,2015-05-07,Thursday,3.8001480058559975,33290.930594941055,876043.0,4.395193302610717,1.0,0.0,0
autogluon,val,3,1,2015-05-08,Friday,3.97194388191176,35811.32407538816,901607.0,-0.14612169610282705,1.0,0.0,0
autogluon,val,3,1,2015-05-09,Saturday,6.133064369909156,47206.93242291516,769712.0,4.462022890723423,0.0,0.0,0
autogluon,val,3,7,2015-04-04,Saturday,7.8092673757856,75944.89095149368,972497.0,15.084215897756449,0.0,0.12,0
autogluon,val,3,7,2015-04-05,Sunday,6.852600589631362,2530.5283457390697,36928.0,4.1307361394341715,0.0,0.125,0
autogluon,val,3,7,2015-04-06,Monday,4.603224035054184,2121.2576998336694,46082.0,31.333503219637898,0.0,0.96875,b
autogluon,val,3,7,2015-04-07,Tuesday,4.85959457510674,43800.69220813508,901324.0,9.496970823322583,0.0,0.9263636363636364,0
autogluon,val,3,7,2015-04-08,Wednesday,4.427105017286277,34585.69544234489,781226.0,6.454461198681363,0.0,0.9263636363636364,0
autogluon,val,3,7,2015-04-09,Thursday,4.969947138341249,38199.56039947606,768611.0,-0.8301174484819872,0.0,0.92616226071103,0
autogluon,val,3,7,2015-04-10,Friday,4.9960212241271735,38457.073213567885,769754.0,3.839839565583245,0.0,0.9263636363636364,0
